doc_id,neighbor,cosine_similarity,rank,neighbor_corpus,neighbor_book,neighbor_chapter,neighbor_section,neighbor_macro_genre
BOC_1833__Book_of_Commandments_18,KJV__Isaiah_58,0.7976008624096476,10,KJV,Isaiah,58,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_18,DC_1835__057__section_59,0.7971982827333294,11,DC,Doctrine and Covenants,59,Section 59,Modern_Revelation
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_26,0.7963640782186576,12,BOC,Book of Commandments,26,BOC_26,Modern_Revelation
BOC_1833__Book_of_Commandments_18,KJV__1 Kings_3,0.7916156284753465,13,KJV,1 Kings,3,1 Kings,Narrative
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_17,0.7905672009984286,14,BOC,Book of Commandments,17,BOC_17,Modern_Revelation
BOC_1833__Book_of_Commandments_18,DC_1835__058__section_60,0.7904575781964449,15,DC,Doctrine and Covenants,60,Section 60,Modern_Revelation
BOC_1833__Book_of_Commandments_18,BOC_1833__Book_of_Commandments_60,0.7889046081607879,16,BOC,Book of Commandments,60,BOC_60,Modern_Revelation
BOC_1833__Book_of_Commandments_18,KJV__Psalms_57,0.7881391093915404,17,KJV,Psalms,57,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_18,KJV__Psalms_36,0.7878987944994988,18,KJV,Psalms,36,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_18,KJV__Psalms_145,0.7868384085713307,19,KJV,Psalms,145,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_18,KJV__Job_22,0.7859785376348877,20,KJV,Job,22,Job,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,BOC_1833__Book_of_Commandments_20,0.909438648864036,1,BOC,Book of Commandments,20,BOC_20,Modern_Revelation
BOC_1833__Book_of_Commandments_19,DC_1835__021__section_23,0.9021826614439494,2,DC,Doctrine and Covenants,23,Section 23,Modern_Revelation
BOC_1833__Book_of_Commandments_19,BOC_1833__Book_of_Commandments_18,0.8519552004124897,3,BOC,Book of Commandments,18,BOC_18,Modern_Revelation
BOC_1833__Book_of_Commandments_19,KJV__Isaiah_57,0.8266438635069486,4,KJV,Isaiah,57,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_19,KJV__Psalms_8,0.8211288382088622,5,KJV,Psalms,8,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,KJV__1 Samuel_16,0.8186664450552964,6,KJV,1 Samuel,16,1 Samuel,Narrative
BOC_1833__Book_of_Commandments_19,KJV__Job_22,0.8166692330893365,7,KJV,Job,22,Job,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,KJV__Psalms_90,0.8154940982214371,8,KJV,Psalms,90,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,KJV__Psalms_30,0.8154877545339196,9,KJV,Psalms,30,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,KJV__2 Kings_4,0.8124852671525367,10,KJV,2 Kings,4,2 Kings,Narrative
BOC_1833__Book_of_Commandments_19,BOC_1833__Book_of_Commandments_17,0.8109666268609906,11,BOC,Book of Commandments,17,BOC_17,Modern_Revelation
BOC_1833__Book_of_Commandments_19,KJV__2 Samuel_9,0.810651041103297,12,KJV,2 Samuel,9,2 Samuel,Narrative
BOC_1833__Book_of_Commandments_19,KJV__Jeremiah_2,0.8074722237445634,13,KJV,Jeremiah,2,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_19,KJV__Psalms_44,0.8028102325834126,14,KJV,Psalms,44,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,KJV__1 Samuel_24,0.8027248475850318,15,KJV,1 Samuel,24,1 Samuel,Narrative
BOC_1833__Book_of_Commandments_19,KJV__Proverbs_25,0.8022680668280094,16,KJV,Proverbs,25,Proverbs,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,KJV__Isaiah_58,0.799871413110725,17,KJV,Isaiah,58,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_19,KJV__Psalms_43,0.7983467895078661,18,KJV,Psalms,43,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,KJV__Psalms_39,0.7963955009814221,19,KJV,Psalms,39,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_19,KJV__Psalms_76,0.795943116771412,20,KJV,Psalms,76,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_2,DC_1835__002__sections_2-3,0.9858394910272676,1,DC,Doctrine and Covenants,2,Sections 2-3,Modern_Revelation
BOC_1833__Book_of_Commandments_2,KJV__Jeremiah_34,0.8999247878659544,2,KJV,Jeremiah,34,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_2,BOC_1833__Book_of_Commandments_1,0.8987275889916708,3,BOC,Book of Commandments,1,BOC_1,Modern_Revelation
BOC_1833__Book_of_Commandments_2,BOM_1830__Mosiah_29,0.8955674551177899,4,BOM,Mosiah,29,MP-1,BOM
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_12,0.8951117827824847,5,BOM,Alma,12,MP-1,BOM
BOC_1833__Book_of_Commandments_2,BOC_1833__Book_of_Commandments_52,0.8923605013717794,6,BOC,Book of Commandments,52,BOC_52,Modern_Revelation
BOC_1833__Book_of_Commandments_2,BOM_1830__Mosiah_1,0.8913131006745519,7,BOM,Mosiah,1,MP-1,BOM
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_48,0.8905850468963235,8,BOM,Alma,48,MP-1,BOM
BOC_1833__Book_of_Commandments_2,SR-5,0.8900393860902548,9,JSO,Sidney Rigdon,5,SR-5,Early_LDS_Writing
BOC_1833__Book_of_Commandments_2,BOM_1830__Mosiah_3,0.8892261891841808,10,BOM,Mosiah,3,MP-1,BOM
BOC_1833__Book_of_Commandments_2,DC_1835__031__section_33,0.8872694122192937,11,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_2,SR-12,0.8864158154033098,12,JSO,Sidney Rigdon,12,SR-12,Early_LDS_Writing
BOC_1833__Book_of_Commandments_2,DC_1835__025__section_27,0.8858766809343558,13,DC,Doctrine and Covenants,27,Section 27,Modern_Revelation
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_24,0.8857506832870679,14,BOM,Alma,24,MP-1,BOM
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_37,0.8849994921339063,15,BOM,Alma,37,MP-1,BOM
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_7,0.8848297590983515,16,BOM,Alma,7,MP-1,BOM
BOC_1833__Book_of_Commandments_2,BOC_1833__Book_of_Commandments_35,0.8841650698420785,17,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_2,SR-35,0.8838229916337889,18,JSO,Sidney Rigdon,35,SR-35,Early_LDS_Writing
BOC_1833__Book_of_Commandments_2,BOM_1830__Alma_4,0.8828258165681573,19,BOM,Alma,4,MP-1,BOM
BOC_1833__Book_of_Commandments_2,BOM_1830__Helaman_15,0.8825518431510188,20,BOM,Helaman,15,MP-1,BOM
BOC_1833__Book_of_Commandments_20,DC_1835__021__section_23,0.9313276172075245,1,DC,Doctrine and Covenants,23,Section 23,Modern_Revelation
BOC_1833__Book_of_Commandments_20,BOC_1833__Book_of_Commandments_19,0.909438648864036,2,BOC,Book of Commandments,19,BOC_19,Modern_Revelation
BOC_1833__Book_of_Commandments_20,BOC_1833__Book_of_Commandments_18,0.8863306406966784,3,BOC,Book of Commandments,18,BOC_18,Modern_Revelation
BOC_1833__Book_of_Commandments_20,BOC_1833__Book_of_Commandments_17,0.8430008825390122,4,BOC,Book of Commandments,17,BOC_17,Modern_Revelation
BOC_1833__Book_of_Commandments_20,KJV__2 Samuel_9,0.7864910561799736,5,KJV,2 Samuel,9,2 Samuel,Narrative
BOC_1833__Book_of_Commandments_20,KJV__Psalms_52,0.7671109134951128,6,KJV,Psalms,52,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_20,KJV__2 Kings_4,0.7646638192612623,7,KJV,2 Kings,4,2 Kings,Narrative
BOC_1833__Book_of_Commandments_20,OC-13,0.7640289436131408,8,JSO,Oliver Cowdery,13,OC-13,Early_LDS_Writing
BOC_1833__Book_of_Commandments_20,KJV__Psalms_8,0.7621133258889563,9,KJV,Psalms,8,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_20,BOC_1833__Book_of_Commandments_16,0.7603522348143404,10,BOC,Book of Commandments,16,BOC_16,Modern_Revelation
BOC_1833__Book_of_Commandments_20,DC_1835__071__section_73,0.7597825926628022,11,DC,Doctrine and Covenants,73,Section 73,Modern_Revelation
BOC_1833__Book_of_Commandments_20,KJV__1 Samuel_16,0.7592416510363759,12,KJV,1 Samuel,16,1 Samuel,Narrative
BOC_1833__Book_of_Commandments_20,KJV__Psalms_88,0.7585515168399953,13,KJV,Psalms,88,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_20,DC_1835__060__section_62,0.7568010226120813,14,DC,Doctrine and Covenants,62,Section 62,Modern_Revelation
BOC_1833__Book_of_Commandments_20,KJV__Psalms_39,0.7565191565267255,15,KJV,Psalms,39,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_20,KJV__Psalms_79,0.7529237184943764,16,KJV,Psalms,79,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_20,KJV__Psalms_90,0.7527358243279866,17,KJV,Psalms,90,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_20,DC_1835__007__section_8,0.7505801246578063,18,DC,Doctrine and Covenants,8,Section 8,Modern_Revelation
BOC_1833__Book_of_Commandments_20,KJV__Jeremiah_4,0.7503788765296313,19,KJV,Jeremiah,4,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_20,DC_1835__045__section_47,0.7499718519020563,20,DC,Doctrine and Covenants,47,Section 47,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__079__section_82,0.8489758909599324,1,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__051__section_53,0.8447047987950418,2,DC,Doctrine and Covenants,53,Section 53,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__075__sections_77-78,0.8380159361470323,3,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__007__section_8,0.835560976942855,4,DC,Doctrine and Covenants,8,Section 8,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__028__section_30,0.833522574818884,5,DC,Doctrine and Covenants,30,Section 30,Modern_Revelation
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_32,0.8324388520510684,6,BOC,Book of Commandments,32,BOC_32,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__024__section_26,0.8312258923180063,7,DC,Doctrine and Covenants,26,Section 26,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__021__section_23,0.8300419346607703,8,DC,Doctrine and Covenants,23,Section 23,Modern_Revelation
BOC_1833__Book_of_Commandments_21,BOM_1830__Jacob_6,0.8262468138300627,9,BOM,Jacob,6,MP-3,BOM
BOC_1833__Book_of_Commandments_21,DC_1835__085__section_90,0.8226850792983261,10,DC,Doctrine and Covenants,90,Section 90,Modern_Revelation
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_7,0.8226793519526517,11,BOC,Book of Commandments,7,BOC_7,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__015__section_17,0.8212609316684463,12,DC,Doctrine and Covenants,17,Section 17,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__082__sections_85-86,0.821182469455801,13,DC,Doctrine and Covenants,85,Sections 85-86,Modern_Revelation
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_63,0.818416758384807,14,BOC,Book of Commandments,63,BOC_63,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__011__section_12,0.8142567275324405,15,DC,Doctrine and Covenants,12,Section 12,Modern_Revelation
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_31,0.8141275296251094,16,BOC,Book of Commandments,31,BOC_31,Modern_Revelation
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_16,0.8140120919129658,17,BOC,Book of Commandments,16,BOC_16,Modern_Revelation
BOC_1833__Book_of_Commandments_21,BOC_1833__Book_of_Commandments_34,0.8130983343896503,18,BOC,Book of Commandments,34,BOC_34,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__039__section_41,0.8111399384622062,19,DC,Doctrine and Covenants,41,Section 41,Modern_Revelation
BOC_1833__Book_of_Commandments_21,DC_1835__029__section_31,0.8068905728111895,20,DC,Doctrine and Covenants,31,Section 31,Modern_Revelation
BOC_1833__Book_of_Commandments_22,DC_1835__019__section_21,0.9960869965696031,1,DC,Doctrine and Covenants,21,Section 21,Modern_Revelation
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_52,0.9294058080304849,2,BOC,Book of Commandments,52,BOC_52,Modern_Revelation
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_36,0.9237003417085969,3,BOC,Book of Commandments,36,BOC_36,Modern_Revelation
BOC_1833__Book_of_Commandments_22,DC_1835__027__section_29,0.921607229060744,4,DC,Doctrine and Covenants,29,Section 29,Modern_Revelation
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_29,0.9201134916792467,5,BOC,Book of Commandments,29,BOC_29,Modern_Revelation
BOC_1833__Book_of_Commandments_22,DC_1835__075__sections_77-78,0.9142293655988675,6,DC,Doctrine and Covenants,77,Sections 77-78,Modern_Revelation
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_40,0.9139862337953314,7,BOC,Book of Commandments,40,BOC_40,Modern_Revelation
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_35,0.9111571540354352,8,BOC,Book of Commandments,35,BOC_35,Modern_Revelation
BOC_1833__Book_of_Commandments_22,DC_1835__025__section_27,0.909612768883351,9,DC,Doctrine and Covenants,27,Section 27,Modern_Revelation
BOC_1833__Book_of_Commandments_22,DC_1835__031__section_33,0.9087210763345142,10,DC,Doctrine and Covenants,33,Section 33,Modern_Revelation
BOC_1833__Book_of_Commandments_22,BOM_1830__Ether_4,0.9067339422465737,11,BOM,Ether,4,MP-2,BOM
BOC_1833__Book_of_Commandments_22,DC_1835__001__section_1,0.9060673839458927,12,DC,Doctrine and Covenants,1,Section 1,Modern_Revelation
BOC_1833__Book_of_Commandments_22,KJV__Jeremiah_34,0.9056764794071902,13,KJV,Jeremiah,34,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_62,0.9047882138480534,14,BOC,Book of Commandments,62,BOC_62,Modern_Revelation
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_58,0.9046125013384446,15,BOC,Book of Commandments,58,BOC_58,Modern_Revelation
BOC_1833__Book_of_Commandments_22,KJV__Amos_1,0.9006350996377812,16,KJV,Amos,1,Amos,Prophetic
BOC_1833__Book_of_Commandments_22,BOM_1830__3_Nephi_27,0.9004431361173801,17,BOM,3 Nephi,27,MP-2,BOM
BOC_1833__Book_of_Commandments_22,BOM_1830__Mosiah_3,0.8990960208686779,18,BOM,Mosiah,3,MP-1,BOM
BOC_1833__Book_of_Commandments_22,BOM_1830__2_Nephi_25,0.8984272666067268,19,BOM,2 Nephi,25,MP-3,BOM
BOC_1833__Book_of_Commandments_22,BOC_1833__Book_of_Commandments_1,0.8975069026318716,20,BOC,Book of Commandments,1,BOC_1,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__020__section_22,0.9947984775701576,1,DC,Doctrine and Covenants,22,Section 22,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__106__sections_125-126-127,0.8829331230288803,2,DC,Doctrine and Covenants,125,Sections 125-126-127,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__071__section_73,0.8811839744748743,3,DC,Doctrine and Covenants,73,Section 73,Modern_Revelation
BOC_1833__Book_of_Commandments_23,BOM_1830__Alma_38,0.8792616281705999,4,BOM,Alma,38,MP-1,BOM
BOC_1833__Book_of_Commandments_23,DC_1835__055__section_57,0.8725396032841923,5,DC,Doctrine and Covenants,57,Section 57,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__090__section_95,0.8610742903275646,6,DC,Doctrine and Covenants,95,Section 95,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__036__section_38,0.8601021198548422,7,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_23,BOC_1833__Book_of_Commandments_16,0.8551187480160944,8,BOC,Book of Commandments,16,BOC_16,Modern_Revelation
BOC_1833__Book_of_Commandments_23,SR-34,0.8548638592381184,9,JSO,Sidney Rigdon,34,SR-34,Early_LDS_Writing
BOC_1833__Book_of_Commandments_23,DC_1835__079__section_82,0.854670971266062,10,DC,Doctrine and Covenants,82,Section 82,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__095__section_100,0.8526704268838338,11,DC,Doctrine and Covenants,100,Section 100,Modern_Revelation
BOC_1833__Book_of_Commandments_23,BOC_1833__Book_of_Commandments_63,0.8486484686543498,12,BOC,Book of Commandments,63,BOC_63,Modern_Revelation
BOC_1833__Book_of_Commandments_23,SR-32,0.8484462932857416,13,JSO,Sidney Rigdon,32,SR-32,Early_LDS_Writing
BOC_1833__Book_of_Commandments_23,DC_1835__084__section_89,0.8480752743926094,14,DC,Doctrine and Covenants,89,Section 89,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__051__section_53,0.8478157214661716,15,DC,Doctrine and Covenants,53,Section 53,Modern_Revelation
BOC_1833__Book_of_Commandments_23,BOM_1830__Alma_39,0.8477595770118792,16,BOM,Alma,39,MP-1,BOM
BOC_1833__Book_of_Commandments_23,DC_1835__069__section_71,0.8471372955949126,17,DC,Doctrine and Covenants,71,Section 71,Modern_Revelation
BOC_1833__Book_of_Commandments_23,BOC_1833__Book_of_Commandments_65,0.8462674889721875,18,BOC,Book of Commandments,65,BOC_65,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__085__section_90,0.8460961774487202,19,DC,Doctrine and Covenants,90,Section 90,Modern_Revelation
BOC_1833__Book_of_Commandments_23,DC_1835__059__section_61,0.8454997823318485,20,DC,Doctrine and Covenants,61,Section 61,Modern_Revelation
BOC_1833__Book_of_Commandments_24,DC_1835__018__section_20,0.9932667069634257,1,DC,Doctrine and Covenants,20,Section 20,Modern_Revelation
BOC_1833__Book_of_Commandments_24,SR-6,0.9563321541419962,2,JSO,Sidney Rigdon,6,SR-6,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-28,0.9472959167607525,3,JSO,Sidney Rigdon,28,SR-28,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-35,0.944002426368517,4,JSO,Sidney Rigdon,35,SR-35,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,OC-6,0.9415186821650317,5,JSO,Oliver Cowdery,6,OC-6,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-5,0.9398550704563998,6,JSO,Sidney Rigdon,5,SR-5,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-24,0.9388566706052368,7,JSO,Sidney Rigdon,24,SR-24,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,DC_1835__102__section_107,0.9366863324193195,8,DC,Doctrine and Covenants,107,Section 107,Modern_Revelation
BOC_1833__Book_of_Commandments_24,BOM_1830__Mosiah_27,0.9357459303926057,9,BOM,Mosiah,27,MP-1,BOM
BOC_1833__Book_of_Commandments_24,SR-12,0.9355081045162978,10,JSO,Sidney Rigdon,12,SR-12,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,OC-4,0.9352446009674829,11,JSO,Oliver Cowdery,4,OC-4,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-22,0.9347322499945883,12,JSO,Sidney Rigdon,22,SR-22,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-36,0.9340516662199838,13,JSO,Sidney Rigdon,36,SR-36,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-9,0.9338783474853203,14,JSO,Sidney Rigdon,9,SR-9,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-37,0.9329815167417379,15,JSO,Sidney Rigdon,37,SR-37,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-18,0.93224073544114,16,JSO,Sidney Rigdon,18,SR-18,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,OC-2,0.9311687902343361,17,JSO,Oliver Cowdery,2,OC-2,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,SR-39,0.9301843165413913,18,JSO,Sidney Rigdon,39,SR-39,Early_LDS_Writing
BOC_1833__Book_of_Commandments_24,BOM_1830__Mosiah_3,0.9294832315577266,19,BOM,Mosiah,3,MP-1,BOM
BOC_1833__Book_of_Commandments_24,SR-33,0.9292623010752885,20,JSO,Sidney Rigdon,33,SR-33,Early_LDS_Writing
BOC_1833__Book_of_Commandments_25,DC_1835__022__section_24,0.9999019408174966,1,DC,Doctrine and Covenants,24,Section 24,Modern_Revelation
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_60,0.9329814680510324,2,BOC,Book of Commandments,60,BOC_60,Modern_Revelation
BOC_1833__Book_of_Commandments_25,DC_1835__033__section_35,0.932207725436596,3,DC,Doctrine and Covenants,35,Section 35,Modern_Revelation
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_37,0.9311068810975935,4,BOC,Book of Commandments,37,BOC_37,Modern_Revelation
BOC_1833__Book_of_Commandments_25,KJV__Isaiah_49,0.921518195997512,5,KJV,Isaiah,49,Isaiah_40_55,Prophetic
BOC_1833__Book_of_Commandments_25,BOM_1830__1_Nephi_21,0.9139707872290962,6,BOM,1 Nephi,21,MP-3,BOM
BOC_1833__Book_of_Commandments_25,JS-2,0.9124507206789803,7,JSO,Joseph Smith,2,JS-2,Early_LDS_Writing
BOC_1833__Book_of_Commandments_25,BOM_1830__Mosiah_12,0.9108028567378288,8,BOM,Mosiah,12,MP-1,BOM
BOC_1833__Book_of_Commandments_25,KJV__Isaiah_58,0.9104967065876898,9,KJV,Isaiah,58,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_30,0.9074190612484406,10,BOC,Book of Commandments,30,BOC_30,Modern_Revelation
BOC_1833__Book_of_Commandments_25,DC_1835__023__section_25,0.9073372486367002,11,DC,Doctrine and Covenants,25,Section 25,Modern_Revelation
BOC_1833__Book_of_Commandments_25,DC_1835__036__section_38,0.907207552527242,12,DC,Doctrine and Covenants,38,Section 38,Modern_Revelation
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_26,0.9070603325929331,13,BOC,Book of Commandments,26,BOC_26,Modern_Revelation
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_44,0.9053834648320092,14,BOC,Book of Commandments,44,BOC_44,Modern_Revelation
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_41,0.9052717337873899,15,BOC,Book of Commandments,41,BOC_41,Modern_Revelation
BOC_1833__Book_of_Commandments_25,BOC_1833__Book_of_Commandments_61,0.9047873842569257,16,BOC,Book of Commandments,61,BOC_61,Modern_Revelation
BOC_1833__Book_of_Commandments_25,KJV__Isaiah_66,0.9023109960957255,17,KJV,Isaiah,66,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_25,BOM_1830__3_Nephi_14,0.901782792453103,18,BOM,3 Nephi,14,MP-2,BOM
BOC_1833__Book_of_Commandments_25,KJV__Jeremiah_13,0.8993679653180674,19,KJV,Jeremiah,13,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_25,KJV__Jeremiah_30,0.8979875083134509,20,KJV,Jeremiah,30,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_26,DC_1835__023__section_25,0.9913364919209976,1,DC,Doctrine and Covenants,25,Section 25,Modern_Revelation
BOC_1833__Book_of_Commandments_26,KJV__2 Samuel_7,0.9436285339275926,2,KJV,2 Samuel,7,2 Samuel,Narrative
BOC_1833__Book_of_Commandments_26,KJV__Jeremiah_13,0.9433484906860791,3,KJV,Jeremiah,13,Jeremiah,Prophetic
BOC_1833__Book_of_Commandments_26,KJV__Psalms_71,0.9377974008183226,4,KJV,Psalms,71,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_26,KJV__Job_33,0.9354683769052516,5,KJV,Job,33,Job,Poetic_Wisdom
BOC_1833__Book_of_Commandments_26,KJV__Isaiah_49,0.9329919666266049,6,KJV,Isaiah,49,Isaiah_40_55,Prophetic
BOC_1833__Book_of_Commandments_26,KJV__Psalms_89,0.9321296711420682,7,KJV,Psalms,89,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_26,KJV__Isaiah_43,0.9284107988830227,8,KJV,Isaiah,43,Isaiah_40_55,Prophetic
BOC_1833__Book_of_Commandments_26,BOM_1830__2_Nephi_24,0.9283306970446862,9,BOM,2 Nephi,24,MP-3,BOM
BOC_1833__Book_of_Commandments_26,KJV__Psalms_32,0.9280875982761997,10,KJV,Psalms,32,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_26,KJV__Psalms_30,0.9273886386397234,11,KJV,Psalms,30,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_26,KJV__Proverbs_24,0.9273014449461822,12,KJV,Proverbs,24,Proverbs,Poetic_Wisdom
BOC_1833__Book_of_Commandments_26,KJV__2 Kings_20,0.9266392750901413,13,KJV,2 Kings,20,2 Kings,Narrative
BOC_1833__Book_of_Commandments_26,KJV__Isaiah_58,0.9263908670663766,14,KJV,Isaiah,58,Isaiah_56_66,Prophetic
BOC_1833__Book_of_Commandments_26,BOM_1830__3_Nephi_22,0.9263662325123635,15,BOM,3 Nephi,22,MP-2,BOM
BOC_1833__Book_of_Commandments_26,KJV__Psalms_50,0.9255509553785464,16,KJV,Psalms,50,Psalms,Poetic_Wisdom
BOC_1833__Book_of_Commandments_26,BOM_1830__2_Nephi_8,0.9248685926830241,17,BOM,2 Nephi,8,MP-3,BOM
BOC_1833__Book_of_Commandments_26,KJV__Job_5,0.9240687726842383,18,KJV,Job,5,Job,Poetic_Wisdom
BOC_1833__Book_of_Commandments_26,DC_1835__058__section_60,0.9240384207525604,19,DC,Doctrine and Covenants,60,Section 60,Modern_Revelation
BOC_1833__Book_of_Commandments_26,KJV__Isaiah_14,0.9234170468857062,20,KJV,Isaiah,14,Isaiah_1_35,Prophetic
BOC_1833__Book_of_Commandments_27,DC_1835__024__section_26,0.8903964176690374,1,DC,Doctrine and Covenants,26,Section 26,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__053__section_55,0.8864535692118514,2,DC,Doctrine and Covenants,55,Section 55,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__089__section_94,0.8803693513641412,3,DC,Doctrine and Covenants,94,Section 94,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__051__section_53,0.8653660309513905,4,DC,Doctrine and Covenants,53,Section 53,Modern_Revelation
BOC_1833__Book_of_Commandments_27,DC_1835__032__section_34,0.8651784228623886,5,DC,Doctrine and Covenants,34,Section 34,Modern_Revelation
BOC_1833__Book_of_Commandments_27,BOC_1833__Book_of_Commandments_57,0.8612179105122385,6,BOC,Book of Commandments,57,BOC_57,Modern_Revelation
