doc_id_1,doc_id_2,distance,author_1,short_name_1,author_2,short_name_2,comparison_type,author_pair
OC-13,SR-37,14.023605196518401,Oliver Cowdery,OC-13,Sidney Rigdon,SR-37,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-37,10.155174712643955,Oliver Cowdery,OC-14,Sidney Rigdon,SR-37,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-37,20.148745990616174,Oliver Cowdery,OC-15,Sidney Rigdon,SR-37,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-37,13.610235320673405,Oliver Cowdery,OC-16,Sidney Rigdon,SR-37,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-37,14.70355061724458,Sidney Rigdon,SR-1,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-2,SR-37,11.728837865701472,Sidney Rigdon,SR-2,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-3,SR-37,8.18640604198892,Sidney Rigdon,SR-3,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-10,SR-37,8.226782619778389,Sidney Rigdon,SR-10,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-11,SR-37,8.236399013396946,Sidney Rigdon,SR-11,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-12,SR-37,8.074371194830247,Sidney Rigdon,SR-12,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-13,SR-37,8.913302767217283,Sidney Rigdon,SR-13,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-14,SR-37,10.72326588990877,Sidney Rigdon,SR-14,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-15,SR-37,10.20480418887943,Sidney Rigdon,SR-15,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-16,SR-37,9.23332054628455,Sidney Rigdon,SR-16,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-17,SR-37,9.907060600863987,Sidney Rigdon,SR-17,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-18,SR-37,7.10063766178577,Sidney Rigdon,SR-18,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-19,SR-37,10.738394329705622,Sidney Rigdon,SR-19,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-20,SR-37,9.953609694724456,Sidney Rigdon,SR-20,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-21,SR-37,8.979894898381886,Sidney Rigdon,SR-21,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-22,SR-37,9.49224710175367,Sidney Rigdon,SR-22,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-23,SR-37,9.042286455315772,Sidney Rigdon,SR-23,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-24,SR-37,8.307939824914715,Sidney Rigdon,SR-24,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-25,SR-37,8.417812678765968,Sidney Rigdon,SR-25,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-26,SR-37,13.77760150986821,Sidney Rigdon,SR-26,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-27,SR-37,8.429315434995432,Sidney Rigdon,SR-27,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-28,SR-37,7.034709501123915,Sidney Rigdon,SR-28,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-29,SR-37,7.64279579176775,Sidney Rigdon,SR-29,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-30,SR-37,7.194781133365395,Sidney Rigdon,SR-30,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-31,SR-37,8.032830924842898,Sidney Rigdon,SR-31,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-32,SR-37,9.556122973671263,Sidney Rigdon,SR-32,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-33,SR-37,6.849282323382106,Sidney Rigdon,SR-33,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-34,SR-37,10.178990242204499,Sidney Rigdon,SR-34,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-35,SR-37,7.853590567549972,Sidney Rigdon,SR-35,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
SR-36,SR-37,6.698322900888364,Sidney Rigdon,SR-36,Sidney Rigdon,SR-37,within_author,Sidney Rigdon
JS-1,SR-38,9.17305813117302,Joseph Smith,JS-1,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-38,16.63926066228712,Joseph Smith,JS-2,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-38,11.70929778526455,Joseph Smith,JS-3,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-38,12.903739408481034,Joseph Smith,JS-4,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-38,8.352490331420936,Joseph Smith,JS-5,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-38,17.093100577894173,Joseph Smith,JS-6,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-38,11.351772997263444,Joseph Smith,JS-7,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-38,13.724220089245797,Joseph Smith,JS-8,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-38,11.198639609472758,Joseph Smith,JS-9,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-38,16.62554932017899,Joseph Smith,JS-10,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-38,15.787403647973795,Joseph Smith,JS-11,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-38,13.576580603865818,Joseph Smith,JS-12,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-38,15.719417707224677,Joseph Smith,JS-13,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-38,13.262804630733985,Joseph Smith,JS-14,Sidney Rigdon,SR-38,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-38,9.555389824199203,Oliver Cowdery,OC-1,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-38,6.879949178224034,Oliver Cowdery,OC-2,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-38,8.473232108146865,Oliver Cowdery,OC-3,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-38,6.911438269653214,Oliver Cowdery,OC-4,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-38,6.952147831320955,Oliver Cowdery,OC-5,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-38,8.176417920280064,Oliver Cowdery,OC-6,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-38,8.152865250629288,Oliver Cowdery,OC-7,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-38,12.414460276921247,Oliver Cowdery,OC-8,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-38,18.27810811991936,Oliver Cowdery,OC-9,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-38,15.228255490880825,Oliver Cowdery,OC-10,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-38,8.97334304660526,Oliver Cowdery,OC-11,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-38,15.312352065113679,Oliver Cowdery,OC-12,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-38,14.251982531427661,Oliver Cowdery,OC-13,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-38,10.80081966931176,Oliver Cowdery,OC-14,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-38,19.920427993748007,Oliver Cowdery,OC-15,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-38,14.03406106844303,Oliver Cowdery,OC-16,Sidney Rigdon,SR-38,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-38,14.048012418112966,Sidney Rigdon,SR-1,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-2,SR-38,12.531272498910166,Sidney Rigdon,SR-2,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-3,SR-38,9.380740936282628,Sidney Rigdon,SR-3,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-10,SR-38,8.08830355017953,Sidney Rigdon,SR-10,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-11,SR-38,8.42882125413344,Sidney Rigdon,SR-11,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-12,SR-38,7.670336345477615,Sidney Rigdon,SR-12,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-13,SR-38,8.854154979040883,Sidney Rigdon,SR-13,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-14,SR-38,11.01889209121024,Sidney Rigdon,SR-14,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-15,SR-38,10.348962666922098,Sidney Rigdon,SR-15,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-16,SR-38,8.8957690470025,Sidney Rigdon,SR-16,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-17,SR-38,9.762282669738118,Sidney Rigdon,SR-17,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-18,SR-38,6.430906508988171,Sidney Rigdon,SR-18,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-19,SR-38,10.087469035690111,Sidney Rigdon,SR-19,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-20,SR-38,8.999049903928764,Sidney Rigdon,SR-20,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-21,SR-38,9.082166951254742,Sidney Rigdon,SR-21,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-22,SR-38,9.248004070321471,Sidney Rigdon,SR-22,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-23,SR-38,9.029582730319541,Sidney Rigdon,SR-23,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-24,SR-38,8.82943535469857,Sidney Rigdon,SR-24,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-25,SR-38,9.179372463891152,Sidney Rigdon,SR-25,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-26,SR-38,13.944724836916143,Sidney Rigdon,SR-26,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-27,SR-38,9.471280410845848,Sidney Rigdon,SR-27,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-28,SR-38,6.597130247027387,Sidney Rigdon,SR-28,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-29,SR-38,8.484319897827563,Sidney Rigdon,SR-29,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-30,SR-38,8.110848341518194,Sidney Rigdon,SR-30,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-31,SR-38,8.528343247760235,Sidney Rigdon,SR-31,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-32,SR-38,10.414800928054909,Sidney Rigdon,SR-32,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-33,SR-38,7.256147127921894,Sidney Rigdon,SR-33,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-34,SR-38,10.917866636363808,Sidney Rigdon,SR-34,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-35,SR-38,7.59804283704275,Sidney Rigdon,SR-35,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-36,SR-38,7.1387785773014825,Sidney Rigdon,SR-36,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
SR-37,SR-38,6.061692164526588,Sidney Rigdon,SR-37,Sidney Rigdon,SR-38,within_author,Sidney Rigdon
JS-1,SR-39,9.180196738976564,Joseph Smith,JS-1,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-39,16.764379296127867,Joseph Smith,JS-2,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-39,10.663099035542942,Joseph Smith,JS-3,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-39,14.176392589116581,Joseph Smith,JS-4,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-39,9.510605367831426,Joseph Smith,JS-5,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-39,15.777949103893407,Joseph Smith,JS-6,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-39,9.849444519006214,Joseph Smith,JS-7,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-39,10.582433000697074,Joseph Smith,JS-8,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-39,11.639659204828424,Joseph Smith,JS-9,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-39,18.364004180904892,Joseph Smith,JS-10,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-39,16.15707359270723,Joseph Smith,JS-11,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-39,14.667316006393516,Joseph Smith,JS-12,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-39,16.703336158231597,Joseph Smith,JS-13,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-39,14.236584701426947,Joseph Smith,JS-14,Sidney Rigdon,SR-39,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-39,9.0911333476309,Oliver Cowdery,OC-1,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-39,7.217718341294853,Oliver Cowdery,OC-2,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-39,7.911065787559636,Oliver Cowdery,OC-3,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-39,7.009737244244029,Oliver Cowdery,OC-4,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-39,7.169410289570756,Oliver Cowdery,OC-5,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-39,9.047669241911983,Oliver Cowdery,OC-6,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-39,7.851697972457173,Oliver Cowdery,OC-7,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-39,12.99357627773728,Oliver Cowdery,OC-8,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-39,19.04254978927167,Oliver Cowdery,OC-9,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-39,14.455084029014197,Oliver Cowdery,OC-10,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-39,8.47939265322588,Oliver Cowdery,OC-11,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-39,14.342389984318427,Oliver Cowdery,OC-12,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-39,15.28794372023417,Oliver Cowdery,OC-13,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-39,11.208798698925152,Oliver Cowdery,OC-14,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-39,20.40196075975381,Oliver Cowdery,OC-15,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-39,13.026140367655017,Oliver Cowdery,OC-16,Sidney Rigdon,SR-39,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-39,12.714306485030683,Sidney Rigdon,SR-1,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-2,SR-39,13.535394910168634,Sidney Rigdon,SR-2,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-3,SR-39,10.583624230057731,Sidney Rigdon,SR-3,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-10,SR-39,10.665198933456614,Sidney Rigdon,SR-10,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-11,SR-39,10.241174605614816,Sidney Rigdon,SR-11,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-12,SR-39,7.962731798021534,Sidney Rigdon,SR-12,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-13,SR-39,9.605841552667721,Sidney Rigdon,SR-13,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-14,SR-39,10.707850634835529,Sidney Rigdon,SR-14,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-15,SR-39,11.46698496398574,Sidney Rigdon,SR-15,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-16,SR-39,9.742212321135602,Sidney Rigdon,SR-16,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-17,SR-39,11.45166726453202,Sidney Rigdon,SR-17,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-18,SR-39,8.725036399526983,Sidney Rigdon,SR-18,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-19,SR-39,11.645509815799139,Sidney Rigdon,SR-19,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-20,SR-39,11.398960698474562,Sidney Rigdon,SR-20,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-21,SR-39,10.041041778528868,Sidney Rigdon,SR-21,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-22,SR-39,10.21992065751168,Sidney Rigdon,SR-22,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-23,SR-39,12.118889819214338,Sidney Rigdon,SR-23,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-24,SR-39,10.706808969638361,Sidney Rigdon,SR-24,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-25,SR-39,11.454225165215188,Sidney Rigdon,SR-25,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-26,SR-39,15.78901302534945,Sidney Rigdon,SR-26,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-27,SR-39,9.917692988745717,Sidney Rigdon,SR-27,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-28,SR-39,9.074565867752964,Sidney Rigdon,SR-28,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-29,SR-39,10.74873579152444,Sidney Rigdon,SR-29,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-30,SR-39,9.372999221623699,Sidney Rigdon,SR-30,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-31,SR-39,9.903160210624828,Sidney Rigdon,SR-31,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-32,SR-39,10.271053886980878,Sidney Rigdon,SR-32,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-33,SR-39,9.292610503486047,Sidney Rigdon,SR-33,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-34,SR-39,12.0006049894932,Sidney Rigdon,SR-34,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-35,SR-39,8.256861618120944,Sidney Rigdon,SR-35,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-36,SR-39,7.413831963419291,Sidney Rigdon,SR-36,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-37,SR-39,7.580403508221523,Sidney Rigdon,SR-37,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
SR-38,SR-39,8.303293231817364,Sidney Rigdon,SR-38,Sidney Rigdon,SR-39,within_author,Sidney Rigdon
JS-1,SR-40,10.308574361098096,Joseph Smith,JS-1,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-2,SR-40,17.010174591155284,Joseph Smith,JS-2,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-3,SR-40,11.699076748261245,Joseph Smith,JS-3,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-4,SR-40,14.118342604493575,Joseph Smith,JS-4,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-5,SR-40,10.334048863781137,Joseph Smith,JS-5,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-6,SR-40,15.25875686352084,Joseph Smith,JS-6,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-7,SR-40,9.643670524141672,Joseph Smith,JS-7,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-8,SR-40,11.52978169419313,Joseph Smith,JS-8,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-9,SR-40,10.386470396748155,Joseph Smith,JS-9,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-10,SR-40,18.598800533331584,Joseph Smith,JS-10,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-11,SR-40,17.441001470354603,Joseph Smith,JS-11,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-12,SR-40,13.2077670308963,Joseph Smith,JS-12,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-13,SR-40,16.229714976366814,Joseph Smith,JS-13,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
JS-14,SR-40,14.989096019501138,Joseph Smith,JS-14,Sidney Rigdon,SR-40,between_author,Joseph Smith / Sidney Rigdon
OC-1,SR-40,9.722277909572421,Oliver Cowdery,OC-1,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-2,SR-40,8.474685925790585,Oliver Cowdery,OC-2,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-3,SR-40,8.906790986816649,Oliver Cowdery,OC-3,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-4,SR-40,8.271262338845101,Oliver Cowdery,OC-4,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-5,SR-40,8.918027523279967,Oliver Cowdery,OC-5,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-6,SR-40,10.227673787255643,Oliver Cowdery,OC-6,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-7,SR-40,8.56846495193774,Oliver Cowdery,OC-7,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-8,SR-40,12.133770857432676,Oliver Cowdery,OC-8,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-9,SR-40,18.823981108675106,Oliver Cowdery,OC-9,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-10,SR-40,14.424968889897535,Oliver Cowdery,OC-10,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-11,SR-40,8.189152667093037,Oliver Cowdery,OC-11,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-12,SR-40,14.3459963246993,Oliver Cowdery,OC-12,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-13,SR-40,14.39729521366775,Oliver Cowdery,OC-13,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-14,SR-40,11.667869350727546,Oliver Cowdery,OC-14,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-15,SR-40,19.499088543520333,Oliver Cowdery,OC-15,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
OC-16,SR-40,13.379823722581758,Oliver Cowdery,OC-16,Sidney Rigdon,SR-40,between_author,Oliver Cowdery / Sidney Rigdon
SR-1,SR-40,13.020832633021309,Sidney Rigdon,SR-1,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-2,SR-40,13.899441554121308,Sidney Rigdon,SR-2,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-3,SR-40,10.25246133014404,Sidney Rigdon,SR-3,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-4,SR-40,8.853077788097309,Sidney Rigdon,SR-4,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-10,SR-40,10.285938100100033,Sidney Rigdon,SR-10,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-11,SR-40,10.935928303518674,Sidney Rigdon,SR-11,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-12,SR-40,9.41561395965996,Sidney Rigdon,SR-12,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-13,SR-40,9.625148345362343,Sidney Rigdon,SR-13,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-14,SR-40,12.022493610757303,Sidney Rigdon,SR-14,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-15,SR-40,12.736409990983669,Sidney Rigdon,SR-15,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-16,SR-40,9.52270152809771,Sidney Rigdon,SR-16,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-17,SR-40,11.245133304690471,Sidney Rigdon,SR-17,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-18,SR-40,9.664336525779426,Sidney Rigdon,SR-18,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-19,SR-40,11.88058012203735,Sidney Rigdon,SR-19,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-20,SR-40,12.21168492697374,Sidney Rigdon,SR-20,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-21,SR-40,10.916906139237271,Sidney Rigdon,SR-21,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-22,SR-40,10.898408322115287,Sidney Rigdon,SR-22,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-23,SR-40,13.134004472685957,Sidney Rigdon,SR-23,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-24,SR-40,10.825224964127306,Sidney Rigdon,SR-24,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-25,SR-40,11.345972239231461,Sidney Rigdon,SR-25,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-26,SR-40,16.078312688011152,Sidney Rigdon,SR-26,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-27,SR-40,10.481383072425713,Sidney Rigdon,SR-27,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-28,SR-40,9.629692669864168,Sidney Rigdon,SR-28,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-29,SR-40,10.9399099906598,Sidney Rigdon,SR-29,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
SR-30,SR-40,9.704694579259563,Sidney Rigdon,SR-30,Sidney Rigdon,SR-40,within_author,Sidney Rigdon
