feature_class,feature_variant,doc_id,neighbor_doc_id,similarity,rank
pos,pos4,Isaiah_9,Poetic/Wisdom,0.42795080027803933,2
pos,pos4,Isaiah_9,Narrative,0.38443770291004753,3
pos,pos4,Isaiah_10,Prophetic,0.6157781323814067,1
pos,pos4,Isaiah_10,Poetic/Wisdom,0.5221099336652201,2
pos,pos4,Isaiah_10,Narrative,0.5111614260173161,3
pos,pos4,Isaiah_11,Prophetic,0.6193593787012406,1
pos,pos4,Isaiah_11,Narrative,0.5147047894549489,2
pos,pos4,Isaiah_11,Poetic/Wisdom,0.49608159206359986,3
pos,pos4,Isaiah_12,Poetic/Wisdom,0.21986286905468458,1
pos,pos4,Isaiah_12,Prophetic,0.19714618777596898,2
pos,pos4,Isaiah_12,Narrative,0.148890747503748,3
pos,pos4,Isaiah_13,Prophetic,0.55328954781429,1
pos,pos4,Isaiah_13,Poetic/Wisdom,0.5149311886214626,2
pos,pos4,Isaiah_13,Narrative,0.39296947556371564,3
pos,pos4,Isaiah_14,Prophetic,0.64324377954388,1
pos,pos4,Isaiah_14,Poetic/Wisdom,0.5817232972032388,2
pos,pos4,Isaiah_14,Narrative,0.49188205752021186,3
pos,pos4,Isaiah_15,Prophetic,0.33910970845323263,1
pos,pos4,Isaiah_15,Narrative,0.3076173910614332,2
pos,pos4,Isaiah_15,Poetic/Wisdom,0.2720362116320546,3
pos,pos4,Isaiah_16,Prophetic,0.5133433129558705,1
pos,pos4,Isaiah_16,Narrative,0.44077460012723724,2
pos,pos4,Isaiah_16,Poetic/Wisdom,0.4147161851445409,3
pos,pos4,Isaiah_17,Prophetic,0.5298010167691612,1
pos,pos4,Isaiah_17,Narrative,0.43749514717904064,2
pos,pos4,Isaiah_17,Poetic/Wisdom,0.4216623317495765,3
pos,pos4,Isaiah_18,Prophetic,0.43735192663406036,1
pos,pos4,Isaiah_18,Poetic/Wisdom,0.40116449961295625,2
pos,pos4,Isaiah_18,Narrative,0.3443713843495934,3
pos,pos4,Isaiah_19,Prophetic,0.5994559804085055,1
pos,pos4,Isaiah_19,Narrative,0.5177701922212998,2
pos,pos4,Isaiah_19,Poetic/Wisdom,0.46052905507345504,3
pos,pos4,Isaiah_20,Narrative,0.2766299315973381,1
pos,pos4,Isaiah_20,Prophetic,0.22551286621998937,2
pos,pos4,Isaiah_20,Poetic/Wisdom,0.1628302848858881,3
pos,pos4,Isaiah_21,Prophetic,0.49618001905275355,1
pos,pos4,Isaiah_21,Poetic/Wisdom,0.4548823031785847,2
pos,pos4,Isaiah_21,Narrative,0.44295302288005944,3
pos,pos4,Isaiah_22,Prophetic,0.603472190603795,1
pos,pos4,Isaiah_22,Poetic/Wisdom,0.5137661095093502,2
pos,pos4,Isaiah_22,Narrative,0.5014758212714406,3
pos,pos4,Isaiah_23,Prophetic,0.489082031415591,1
pos,pos4,Isaiah_23,Poetic/Wisdom,0.4441514747101844,2
pos,pos4,Isaiah_23,Narrative,0.4069397230967578,3
pos,pos4,Isaiah_24,Prophetic,0.5140586514493918,1
pos,pos4,Isaiah_24,Poetic/Wisdom,0.46621439205377346,2
pos,pos4,Isaiah_24,Narrative,0.37534867788504217,3
pos,pos4,Isaiah_25,Prophetic,0.5021198122742737,1
pos,pos4,Isaiah_25,Poetic/Wisdom,0.47831257749292494,2
pos,pos4,Isaiah_25,Narrative,0.35198802291170267,3
pos,pos4,Isaiah_26,Poetic/Wisdom,0.4873865300137077,1
pos,pos4,Isaiah_26,Prophetic,0.4433834595078625,2
pos,pos4,Isaiah_26,Narrative,0.30909741595241713,3
pos,pos4,Isaiah_27,Prophetic,0.48967919503720436,1
pos,pos4,Isaiah_27,Poetic/Wisdom,0.4189308360981631,2
pos,pos4,Isaiah_27,Narrative,0.38566932069470505,3
pos,pos4,Isaiah_28,Prophetic,0.5221928566206848,1
pos,pos4,Isaiah_28,Poetic/Wisdom,0.50895984932623,2
pos,pos4,Isaiah_28,Narrative,0.3900581835646852,3
pos,pos4,Isaiah_29,Prophetic,0.5109245874383964,1
pos,pos4,Isaiah_29,Poetic/Wisdom,0.4737301941927475,2
pos,pos4,Isaiah_29,Narrative,0.40500107717952233,3
pos,pos4,Isaiah_30,Prophetic,0.6549205215655926,1
pos,pos4,Isaiah_30,Poetic/Wisdom,0.5909419408888499,2
pos,pos4,Isaiah_30,Narrative,0.5097763924532702,3
pos,pos4,Isaiah_31,Prophetic,0.3837576054588777,1
pos,pos4,Isaiah_31,Poetic/Wisdom,0.3523365617351249,2
pos,pos4,Isaiah_31,Narrative,0.3025756417689588,3
pos,pos4,Isaiah_32,Prophetic,0.38372503101047306,1
pos,pos4,Isaiah_32,Poetic/Wisdom,0.3775579773362748,2
pos,pos4,Isaiah_32,Narrative,0.26287488989460006,3
pos,pos4,Isaiah_33,Poetic/Wisdom,0.39668875306172857,1
pos,pos4,Isaiah_33,Prophetic,0.37006662918335004,2
pos,pos4,Isaiah_33,Narrative,0.24223233992238435,3
pos,pos4,Isaiah_34,Prophetic,0.5010418906436788,1
pos,pos4,Isaiah_34,Poetic/Wisdom,0.4709857283308748,2
pos,pos4,Isaiah_34,Narrative,0.3878974647934725,3
pos,pos4,Isaiah_35,Prophetic,0.3442699575706634,1
pos,pos4,Isaiah_35,Poetic/Wisdom,0.31861038205606024,2
pos,pos4,Isaiah_35,Narrative,0.2585014216414577,3
pos,pos4,Isaiah_36,Narrative,0.5133424010411519,1
pos,pos4,Isaiah_36,Prophetic,0.4781871210963255,2
pos,pos4,Isaiah_36,Poetic/Wisdom,0.41008849757347843,3
pos,pos4,Isaiah_37,Narrative,0.6663576545878904,1
pos,pos4,Isaiah_37,Prophetic,0.6433257458193011,2
pos,pos4,Isaiah_37,Poetic/Wisdom,0.5204116039867916,3
pos,pos4,Isaiah_38,Prophetic,0.5572281288543751,1
pos,pos4,Isaiah_38,Poetic/Wisdom,0.5204914015012234,2
pos,pos4,Isaiah_38,Narrative,0.44244282291781845,3
pos,pos4,Isaiah_39,Prophetic,0.3598678359174303,1
pos,pos4,Isaiah_39,Narrative,0.35862643756469437,2
pos,pos4,Isaiah_39,Poetic/Wisdom,0.31431018852339415,3
pos,pos4,Isaiah_40,Prophetic,0.5686874013624151,1
pos,pos4,Isaiah_40,Poetic/Wisdom,0.5682464562865973,2
pos,pos4,Isaiah_40,Narrative,0.44495533087674655,3
pos,pos4,Isaiah_41,Prophetic,0.48777756208296924,1
pos,pos4,Isaiah_41,Poetic/Wisdom,0.48737115694082145,2
pos,pos4,Isaiah_41,Narrative,0.39132621062030065,3
pos,pos4,Isaiah_42,Prophetic,0.5100328817853182,1
pos,pos4,Isaiah_42,Poetic/Wisdom,0.49896990156340787,2
pos,pos4,Isaiah_42,Narrative,0.4035687027461849,3
pos,pos4,Isaiah_43,Poetic/Wisdom,0.5115112529937332,1
pos,pos4,Isaiah_43,Prophetic,0.5013693327660702,2
pos,pos4,Isaiah_43,Narrative,0.3807173244499097,3
pos,pos4,Isaiah_44,Prophetic,0.5502963317952723,1
pos,pos4,Isaiah_44,Poetic/Wisdom,0.5397286981043891,2
pos,pos4,Isaiah_44,Narrative,0.4308000129915303,3
pos,pos4,Isaiah_45,Prophetic,0.4371048656913001,1
pos,pos4,Isaiah_45,Poetic/Wisdom,0.42776115099526263,2
pos,pos4,Isaiah_45,Narrative,0.35181911154320167,3
pos,pos4,Isaiah_46,Prophetic,0.41239351300084176,1
pos,pos4,Isaiah_46,Poetic/Wisdom,0.4096809464436727,2
pos,pos4,Isaiah_46,Narrative,0.3300020184615996,3
pos,pos4,Isaiah_47,Poetic/Wisdom,0.40206246366818055,1
pos,pos4,Isaiah_47,Prophetic,0.36955047746830333,2
pos,pos4,Isaiah_47,Narrative,0.2640826317956337,3
pos,pos4,Isaiah_48,Prophetic,0.44403035440650335,1
pos,pos4,Isaiah_48,Poetic/Wisdom,0.4204612665231739,2
pos,pos4,Isaiah_48,Narrative,0.37630661073755806,3
pos,pos4,Isaiah_49,Prophetic,0.5609827927682586,1
pos,pos4,Isaiah_49,Poetic/Wisdom,0.514292704602911,2
pos,pos4,Isaiah_49,Narrative,0.4321029251204266,3
pos,pos4,Isaiah_50,Poetic/Wisdom,0.36778931718049757,1
pos,pos4,Isaiah_50,Prophetic,0.33963603862498853,2
pos,pos4,Isaiah_50,Narrative,0.26563373663636836,3
pos,pos4,Isaiah_51,Prophetic,0.5849647373048201,1
pos,pos4,Isaiah_51,Poetic/Wisdom,0.5633564481698891,2
pos,pos4,Isaiah_51,Narrative,0.4561643326386497,3
pos,pos4,Isaiah_52,Prophetic,0.3604050687283058,1
pos,pos4,Isaiah_52,Poetic/Wisdom,0.3530472820090287,2
pos,pos4,Isaiah_52,Narrative,0.256205648230427,3
pos,pos4,Isaiah_53,Poetic/Wisdom,0.48361914728855343,1
pos,pos4,Isaiah_53,Prophetic,0.48011284183503444,2
pos,pos4,Isaiah_53,Narrative,0.35699460550641154,3
pos,pos4,Isaiah_54,Prophetic,0.4474863555192048,1
pos,pos4,Isaiah_54,Poetic/Wisdom,0.41485047642204975,2
pos,pos4,Isaiah_54,Narrative,0.33347774551234216,3
pos,pos4,Isaiah_55,Prophetic,0.4179400257882198,1
pos,pos4,Isaiah_55,Poetic/Wisdom,0.3805528021394391,2
pos,pos4,Isaiah_55,Narrative,0.30748957657006376,3
pos,pos4,Isaiah_56,Poetic/Wisdom,0.3981137778877042,1
pos,pos4,Isaiah_56,Prophetic,0.37733858771760026,2
pos,pos4,Isaiah_56,Narrative,0.28227671155647394,3
pos,pos4,Isaiah_57,Poetic/Wisdom,0.4742608094160295,1
pos,pos4,Isaiah_57,Prophetic,0.44352048832570823,2
pos,pos4,Isaiah_57,Narrative,0.3565051441413707,3
pos,pos4,Isaiah_58,Prophetic,0.44487558915730135,1
pos,pos4,Isaiah_58,Poetic/Wisdom,0.4320002700575846,2
pos,pos4,Isaiah_58,Narrative,0.36345094742625733,3
pos,pos4,Isaiah_59,Poetic/Wisdom,0.5112063482609007,1
pos,pos4,Isaiah_59,Prophetic,0.47119600026081176,2
pos,pos4,Isaiah_59,Narrative,0.3912333198851078,3
pos,pos4,Isaiah_60,Prophetic,0.4591762225442611,1
pos,pos4,Isaiah_60,Poetic/Wisdom,0.4397822142145672,2
pos,pos4,Isaiah_60,Narrative,0.3169699351494234,3
pos,pos4,Isaiah_61,Prophetic,0.4547098778783152,1
pos,pos4,Isaiah_61,Poetic/Wisdom,0.4330696047380968,2
pos,pos4,Isaiah_61,Narrative,0.31170277079101366,3
pos,pos4,Isaiah_62,Prophetic,0.4510200985235416,1
pos,pos4,Isaiah_62,Poetic/Wisdom,0.4161307105484679,2
pos,pos4,Isaiah_62,Narrative,0.34990969705110136,3
pos,pos4,Isaiah_63,Poetic/Wisdom,0.5118019835313994,1
pos,pos4,Isaiah_63,Prophetic,0.47958747813706326,2
pos,pos4,Isaiah_63,Narrative,0.4211199887216474,3
pos,pos4,Isaiah_64,Poetic/Wisdom,0.3212983463997101,1
pos,pos4,Isaiah_64,Prophetic,0.29017028136514106,2
pos,pos4,Isaiah_64,Narrative,0.2327882786281462,3
pos,pos4,Isaiah_65,Prophetic,0.5578564248880207,1
pos,pos4,Isaiah_65,Poetic/Wisdom,0.5260280654816876,2
pos,pos4,Isaiah_65,Narrative,0.4024229057107396,3
pos,pos4,Isaiah_66,Prophetic,0.5786118765294412,1
pos,pos4,Isaiah_66,Poetic/Wisdom,0.53591485158461,2
pos,pos4,Isaiah_66,Narrative,0.436138223047336,3
pos,pos5,Isaiah_1,Prophetic,0.3208134837947721,1
pos,pos5,Isaiah_1,Poetic/Wisdom,0.2985187950028599,2
pos,pos5,Isaiah_1,Narrative,0.20438878297254948,3
pos,pos5,Isaiah_2,Prophetic,0.355709959088987,1
pos,pos5,Isaiah_2,Poetic/Wisdom,0.27124678609740627,2
pos,pos5,Isaiah_2,Narrative,0.2583952940259904,3
pos,pos5,Isaiah_3,Prophetic,0.3118658958774971,1
pos,pos5,Isaiah_3,Poetic/Wisdom,0.29107290415239584,2
pos,pos5,Isaiah_3,Narrative,0.22805234641814048,3
pos,pos5,Isaiah_4,Prophetic,0.26799168129926715,1
pos,pos5,Isaiah_4,Narrative,0.20865592904576596,2
pos,pos5,Isaiah_4,Poetic/Wisdom,0.18538037858937334,3
pos,pos5,Isaiah_5,Prophetic,0.37497791399483726,1
pos,pos5,Isaiah_5,Poetic/Wisdom,0.34127146774412587,2
pos,pos5,Isaiah_5,Narrative,0.281747129875962,3
pos,pos5,Isaiah_6,Prophetic,0.2363667840394376,1
pos,pos5,Isaiah_6,Poetic/Wisdom,0.2109253299829604,2
pos,pos5,Isaiah_6,Narrative,0.20196305965128789,3
pos,pos5,Isaiah_7,Prophetic,0.35740238201077623,1
pos,pos5,Isaiah_7,Narrative,0.3167055153011836,2
pos,pos5,Isaiah_7,Poetic/Wisdom,0.2032322161659358,3
pos,pos5,Isaiah_8,Prophetic,0.3049911350375488,1
pos,pos5,Isaiah_8,Narrative,0.23544014881932365,2
pos,pos5,Isaiah_8,Poetic/Wisdom,0.20884279877146172,3
pos,pos5,Isaiah_9,Prophetic,0.30672768623161417,1
pos,pos5,Isaiah_9,Poetic/Wisdom,0.24190182081384926,2
pos,pos5,Isaiah_9,Narrative,0.21552749828255102,3
pos,pos5,Isaiah_10,Prophetic,0.41573472783759463,1
pos,pos5,Isaiah_10,Poetic/Wisdom,0.3249900503848207,2
pos,pos5,Isaiah_10,Narrative,0.3138414149709091,3
pos,pos5,Isaiah_11,Prophetic,0.41549561611167485,1
pos,pos5,Isaiah_11,Narrative,0.30848295018448924,2
pos,pos5,Isaiah_11,Poetic/Wisdom,0.3056984508870301,3
pos,pos5,Isaiah_12,Poetic/Wisdom,0.11671766057423827,1
pos,pos5,Isaiah_12,Prophetic,0.10190452774362688,2
pos,pos5,Isaiah_12,Narrative,0.06368427684655406,3
pos,pos5,Isaiah_13,Prophetic,0.3590485163392337,1
pos,pos5,Isaiah_13,Poetic/Wisdom,0.3171472647780424,2
pos,pos5,Isaiah_13,Narrative,0.2168668557671963,3
pos,pos5,Isaiah_14,Prophetic,0.43693051830298263,1
pos,pos5,Isaiah_14,Poetic/Wisdom,0.36947456912143734,2
pos,pos5,Isaiah_14,Narrative,0.29963705928249484,3
pos,pos5,Isaiah_15,Prophetic,0.19393116446243733,1
pos,pos5,Isaiah_15,Narrative,0.15975345002015406,2
pos,pos5,Isaiah_15,Poetic/Wisdom,0.1405076442610342,3
pos,pos5,Isaiah_16,Prophetic,0.31507138609745744,1
pos,pos5,Isaiah_16,Narrative,0.2536025786702913,2
pos,pos5,Isaiah_16,Poetic/Wisdom,0.2346216537510235,3
pos,pos5,Isaiah_17,Prophetic,0.3355328074595141,1
pos,pos5,Isaiah_17,Narrative,0.2528343865871695,2
pos,pos5,Isaiah_17,Poetic/Wisdom,0.24387121439984352,3
pos,pos5,Isaiah_18,Prophetic,0.25911538161743214,1
pos,pos5,Isaiah_18,Poetic/Wisdom,0.21948265606571124,2
pos,pos5,Isaiah_18,Narrative,0.1832089364063149,3
pos,pos5,Isaiah_19,Prophetic,0.40505803155520476,1
pos,pos5,Isaiah_19,Narrative,0.32117291987885216,2
pos,pos5,Isaiah_19,Poetic/Wisdom,0.27285429266729166,3
pos,pos5,Isaiah_20,Narrative,0.16492798780037735,1
pos,pos5,Isaiah_20,Prophetic,0.12668211786007055,2
pos,pos5,Isaiah_20,Poetic/Wisdom,0.07949297193854157,3
pos,pos5,Isaiah_21,Prophetic,0.28977077729230255,1
pos,pos5,Isaiah_21,Poetic/Wisdom,0.2456656852757208,2
pos,pos5,Isaiah_21,Narrative,0.24427826130063168,3
pos,pos5,Isaiah_22,Prophetic,0.3860353944064918,1
pos,pos5,Isaiah_22,Narrative,0.3018625863724301,2
pos,pos5,Isaiah_22,Poetic/Wisdom,0.2944915348788717,3
pos,pos5,Isaiah_23,Prophetic,0.28649602287024084,1
pos,pos5,Isaiah_23,Poetic/Wisdom,0.2525269130173351,2
pos,pos5,Isaiah_23,Narrative,0.21938423847029473,3
pos,pos5,Isaiah_24,Prophetic,0.3230980184302105,1
pos,pos5,Isaiah_24,Poetic/Wisdom,0.2795408308706511,2
pos,pos5,Isaiah_24,Narrative,0.21529805628303722,3
pos,pos5,Isaiah_25,Prophetic,0.30979417910053186,1
pos,pos5,Isaiah_25,Poetic/Wisdom,0.2910013662069038,2
pos,pos5,Isaiah_25,Narrative,0.18683852748447916,3
pos,pos5,Isaiah_26,Poetic/Wisdom,0.27621151168894076,1
pos,pos5,Isaiah_26,Prophetic,0.25128653988579536,2
pos,pos5,Isaiah_26,Narrative,0.1526996051214382,3
pos,pos5,Isaiah_27,Prophetic,0.2996634089702593,1
pos,pos5,Isaiah_27,Poetic/Wisdom,0.23065429562395087,2
pos,pos5,Isaiah_27,Narrative,0.22211322639703077,3
pos,pos5,Isaiah_28,Prophetic,0.32113582503017496,1
pos,pos5,Isaiah_28,Poetic/Wisdom,0.29622566130112676,2
pos,pos5,Isaiah_28,Narrative,0.21733078590509575,3
pos,pos5,Isaiah_29,Prophetic,0.30932768427731716,1
pos,pos5,Isaiah_29,Poetic/Wisdom,0.2638529279305207,2
pos,pos5,Isaiah_29,Narrative,0.22038517318937717,3
pos,pos5,Isaiah_30,Prophetic,0.436430853194704,1
pos,pos5,Isaiah_30,Poetic/Wisdom,0.3664612688336536,2
pos,pos5,Isaiah_30,Narrative,0.3086007063704246,3
pos,pos5,Isaiah_31,Prophetic,0.21420626451661054,1
pos,pos5,Isaiah_31,Poetic/Wisdom,0.1858552778992635,2
pos,pos5,Isaiah_31,Narrative,0.14883160437010926,3
pos,pos5,Isaiah_32,Prophetic,0.2309871790258097,1
pos,pos5,Isaiah_32,Poetic/Wisdom,0.21751285124369127,2
pos,pos5,Isaiah_32,Narrative,0.13927126846897442,3
pos,pos5,Isaiah_33,Poetic/Wisdom,0.2247360037357538,1
pos,pos5,Isaiah_33,Prophetic,0.2156856884959642,2
pos,pos5,Isaiah_33,Narrative,0.11571783126449553,3
pos,pos5,Isaiah_34,Prophetic,0.3235330154901309,1
pos,pos5,Isaiah_34,Poetic/Wisdom,0.28671066761842173,2
pos,pos5,Isaiah_34,Narrative,0.23088424946582914,3
pos,pos5,Isaiah_35,Prophetic,0.19967336997922616,1
pos,pos5,Isaiah_35,Poetic/Wisdom,0.18010812383256344,2
pos,pos5,Isaiah_35,Narrative,0.12793962423109959,3
pos,pos5,Isaiah_36,Narrative,0.3167254987079162,1
pos,pos5,Isaiah_36,Prophetic,0.28593956536701204,2
pos,pos5,Isaiah_36,Poetic/Wisdom,0.22160144791962713,3
pos,pos5,Isaiah_37,Narrative,0.4304857822135781,1
pos,pos5,Isaiah_37,Prophetic,0.422119996255008,2
pos,pos5,Isaiah_37,Poetic/Wisdom,0.30515621641705687,3
pos,pos5,Isaiah_38,Prophetic,0.34828977562905067,1
pos,pos5,Isaiah_38,Poetic/Wisdom,0.3048135015297552,2
pos,pos5,Isaiah_38,Narrative,0.25479987507144736,3
pos,pos5,Isaiah_39,Prophetic,0.20002589677943353,1
pos,pos5,Isaiah_39,Narrative,0.1953501607868733,2
pos,pos5,Isaiah_39,Poetic/Wisdom,0.15669228427301982,3
pos,pos5,Isaiah_40,Prophetic,0.35602047122132846,1
pos,pos5,Isaiah_40,Poetic/Wisdom,0.3468606704866139,2
pos,pos5,Isaiah_40,Narrative,0.25534697162329156,3
pos,pos5,Isaiah_41,Prophetic,0.30061696816054406,1
pos,pos5,Isaiah_41,Poetic/Wisdom,0.28212219611490014,2
pos,pos5,Isaiah_41,Narrative,0.216881795021096,3
pos,pos5,Isaiah_42,Prophetic,0.30517722011855997,1
pos,pos5,Isaiah_42,Poetic/Wisdom,0.28216911008760154,2
pos,pos5,Isaiah_42,Narrative,0.2201828409982719,3
pos,pos5,Isaiah_43,Prophetic,0.3110681938952968,1
pos,pos5,Isaiah_43,Poetic/Wisdom,0.3075177565642183,2
pos,pos5,Isaiah_43,Narrative,0.2103650099919415,3
pos,pos5,Isaiah_44,Prophetic,0.3335762546469956,1
pos,pos5,Isaiah_44,Poetic/Wisdom,0.31362322860338976,2
pos,pos5,Isaiah_44,Narrative,0.24133106593688744,3
pos,pos5,Isaiah_45,Prophetic,0.2610842795664283,1
pos,pos5,Isaiah_45,Poetic/Wisdom,0.2314779563568244,2
pos,pos5,Isaiah_45,Narrative,0.1825229605400369,3
pos,pos5,Isaiah_46,Prophetic,0.24308702331692603,1
pos,pos5,Isaiah_46,Poetic/Wisdom,0.22737149222257774,2
pos,pos5,Isaiah_46,Narrative,0.1749422091623068,3
pos,pos5,Isaiah_47,Poetic/Wisdom,0.22500298502330887,1
pos,pos5,Isaiah_47,Prophetic,0.2117518373753779,2
pos,pos5,Isaiah_47,Narrative,0.1300799917041279,3
pos,pos5,Isaiah_48,Prophetic,0.2646665864621374,1
pos,pos5,Isaiah_48,Poetic/Wisdom,0.2308397857759818,2
pos,pos5,Isaiah_48,Narrative,0.21141593865301805,3
pos,pos5,Isaiah_49,Prophetic,0.35607361613994687,1
pos,pos5,Isaiah_49,Poetic/Wisdom,0.29141175351725873,2
pos,pos5,Isaiah_49,Narrative,0.24744437926199797,3
pos,pos5,Isaiah_50,Poetic/Wisdom,0.2052907874375853,1
pos,pos5,Isaiah_50,Prophetic,0.19088190981714132,2
pos,pos5,Isaiah_50,Narrative,0.1358444332127762,3
pos,pos5,Isaiah_51,Prophetic,0.36773289834418704,1
pos,pos5,Isaiah_51,Poetic/Wisdom,0.3380813927374137,2
pos,pos5,Isaiah_51,Narrative,0.25504129329397357,3
pos,pos5,Isaiah_52,Prophetic,0.20661913285951716,1
pos,pos5,Isaiah_52,Poetic/Wisdom,0.18615739934074677,2
pos,pos5,Isaiah_52,Narrative,0.12091276667749037,3
pos,pos5,Isaiah_53,Prophetic,0.3071894115658837,1
pos,pos5,Isaiah_53,Poetic/Wisdom,0.30613781760878367,2
pos,pos5,Isaiah_53,Narrative,0.19985698855120435,3
pos,pos5,Isaiah_54,Prophetic,0.2748987040425306,1
pos,pos5,Isaiah_54,Poetic/Wisdom,0.23813728423835046,2
pos,pos5,Isaiah_54,Narrative,0.18464236448334378,3
pos,pos5,Isaiah_55,Prophetic,0.24654203770555924,1
pos,pos5,Isaiah_55,Poetic/Wisdom,0.20542602439841806,2
pos,pos5,Isaiah_55,Narrative,0.15264004811335183,3
pos,pos5,Isaiah_56,Poetic/Wisdom,0.2153539887594011,1
pos,pos5,Isaiah_56,Prophetic,0.20968539370296688,2
pos,pos5,Isaiah_56,Narrative,0.1393490339246746,3
pos,pos5,Isaiah_57,Poetic/Wisdom,0.27313753550342307,1
pos,pos5,Isaiah_57,Prophetic,0.2628117140190919,2
pos,pos5,Isaiah_57,Narrative,0.18908635957705996,3
pos,pos5,Isaiah_58,Prophetic,0.26543077030306006,1
pos,pos5,Isaiah_58,Poetic/Wisdom,0.25021163727030044,2
pos,pos5,Isaiah_58,Narrative,0.19664458388109995,3
pos,pos5,Isaiah_59,Poetic/Wisdom,0.30975076638772703,1
pos,pos5,Isaiah_59,Prophetic,0.2914863071502854,2
pos,pos5,Isaiah_59,Narrative,0.22113389985920626,3
pos,pos5,Isaiah_60,Prophetic,0.29800989455592847,1
pos,pos5,Isaiah_60,Poetic/Wisdom,0.2703955354635859,2
pos,pos5,Isaiah_60,Narrative,0.17261407012816035,3
pos,pos5,Isaiah_61,Prophetic,0.2786004297406726,1
pos,pos5,Isaiah_61,Poetic/Wisdom,0.24568756553845142,2
pos,pos5,Isaiah_61,Narrative,0.16425873722927006,3
pos,pos5,Isaiah_62,Prophetic,0.2641993837994728,1
pos,pos5,Isaiah_62,Poetic/Wisdom,0.2347239300050655,2
pos,pos5,Isaiah_62,Narrative,0.18548186551185605,3
pos,pos5,Isaiah_63,Poetic/Wisdom,0.30998797753107943,1
pos,pos5,Isaiah_63,Prophetic,0.29950329704636974,2
pos,pos5,Isaiah_63,Narrative,0.24306144092422105,3
pos,pos5,Isaiah_64,Poetic/Wisdom,0.15453137332791275,1
pos,pos5,Isaiah_64,Prophetic,0.14846744175040863,2
pos,pos5,Isaiah_64,Narrative,0.10911546655293829,3
pos,pos5,Isaiah_65,Prophetic,0.36134712326586127,1
pos,pos5,Isaiah_65,Poetic/Wisdom,0.3251090692325396,2
pos,pos5,Isaiah_65,Narrative,0.22604574235468292,3
pos,pos5,Isaiah_66,Prophetic,0.38512715988533164,1
pos,pos5,Isaiah_66,Poetic/Wisdom,0.32470472295370423,2
pos,pos5,Isaiah_66,Narrative,0.2491503042540157,3
punctuation,punctuation_freq,Isaiah_1,Prophetic,0.9992377470138567,1
punctuation,punctuation_freq,Isaiah_1,Narrative,0.9970124311007063,2
punctuation,punctuation_freq,Isaiah_1,Poetic/Wisdom,0.9836341517053881,3
punctuation,punctuation_freq,Isaiah_2,Prophetic,0.9995743456405486,1
punctuation,punctuation_freq,Isaiah_2,Narrative,0.9991264849994035,2
punctuation,punctuation_freq,Isaiah_2,Poetic/Wisdom,0.9764858560942079,3
punctuation,punctuation_freq,Isaiah_3,Narrative,0.9987857436624479,1
punctuation,punctuation_freq,Isaiah_3,Prophetic,0.9983559172818185,2
punctuation,punctuation_freq,Isaiah_3,Poetic/Wisdom,0.96907265683126,3
punctuation,punctuation_freq,Isaiah_4,Narrative,0.9973514470181295,1
punctuation,punctuation_freq,Isaiah_4,Prophetic,0.9941030990035266,2
punctuation,punctuation_freq,Isaiah_4,Poetic/Wisdom,0.9666582947492423,3
punctuation,punctuation_freq,Isaiah_5,Prophetic,0.9970108675679109,1
punctuation,punctuation_freq,Isaiah_5,Narrative,0.995001791442599,2
punctuation,punctuation_freq,Isaiah_5,Poetic/Wisdom,0.9692077209239571,3
punctuation,punctuation_freq,Isaiah_6,Prophetic,0.997771677042451,1
punctuation,punctuation_freq,Isaiah_6,Narrative,0.9973112751697628,2
punctuation,punctuation_freq,Isaiah_6,Poetic/Wisdom,0.9636172123464309,3
punctuation,punctuation_freq,Isaiah_7,Narrative,0.9976700319508917,1
punctuation,punctuation_freq,Isaiah_7,Prophetic,0.99625106047175,2
punctuation,punctuation_freq,Isaiah_7,Poetic/Wisdom,0.963724246915259,3
punctuation,punctuation_freq,Isaiah_8,Prophetic,0.999352257188997,1
punctuation,punctuation_freq,Isaiah_8,Narrative,0.9977877414425735,2
punctuation,punctuation_freq,Isaiah_8,Poetic/Wisdom,0.9777352970565438,3
punctuation,punctuation_freq,Isaiah_9,Narrative,0.9963883725410294,1
punctuation,punctuation_freq,Isaiah_9,Prophetic,0.9962412042173915,2
punctuation,punctuation_freq,Isaiah_9,Poetic/Wisdom,0.9912582794025262,3
punctuation,punctuation_freq,Isaiah_10,Prophetic,0.9993224514439241,1
punctuation,punctuation_freq,Isaiah_10,Narrative,0.9982422011818938,2
punctuation,punctuation_freq,Isaiah_10,Poetic/Wisdom,0.9845887837658479,3
punctuation,punctuation_freq,Isaiah_11,Prophetic,0.9951386000530411,1
punctuation,punctuation_freq,Isaiah_11,Poetic/Wisdom,0.9914384920623427,2
punctuation,punctuation_freq,Isaiah_11,Narrative,0.9912407167561434,3
punctuation,punctuation_freq,Isaiah_12,Poetic/Wisdom,0.9962774842964592,1
punctuation,punctuation_freq,Isaiah_12,Prophetic,0.9911930693955211,2
punctuation,punctuation_freq,Isaiah_12,Narrative,0.9882755927233603,3
punctuation,punctuation_freq,Isaiah_13,Poetic/Wisdom,0.9948028953181642,1
punctuation,punctuation_freq,Isaiah_13,Prophetic,0.9857528359288603,2
punctuation,punctuation_freq,Isaiah_13,Narrative,0.9814497427134794,3
punctuation,punctuation_freq,Isaiah_14,Prophetic,0.9995658261720075,1
punctuation,punctuation_freq,Isaiah_14,Narrative,0.9987616955052308,2
