doc_id,neighbor_doc_id,similarity,rank,author,author_code,short_name,source_chapter,source_title,target_book,target_chapter,target_header,mosiah_priority,mosiah_priority_label
JS-6,Alma_61,0.7339874245967526,14,Joseph Smith,JS,JS-6,6,"Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021",Alma,61,Alma 61,MP-1,MP-1_Mosiah_Alma_Helaman
JS-6,2_Nephi_2,0.7336837270147226,15,Joseph Smith,JS,JS-6,6,"Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021",2 Nephi,2,2 Nephi 2,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-6,2_Nephi_31,0.7336175403338667,16,Joseph Smith,JS,JS-6,6,"Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021",2 Nephi,31,2 Nephi 31,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-6,Ether_1,0.7335555493983044,17,Joseph Smith,JS,JS-6,6,"Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021",Ether,1,Ether 1,MP-2,MP-2_3Nephi_to_Moroni
JS-6,1_Nephi_20,0.7334185780480411,18,Joseph Smith,JS,JS-6,6,"Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021",1 Nephi,20,1 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-6,2_Nephi_30,0.7279767311286756,19,Joseph Smith,JS,JS-6,6,"Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021",2 Nephi,30,2 Nephi 30,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-6,2_Nephi_24,0.7277300963733632,20,Joseph Smith,JS,JS-6,6,"Joseph Smith, Letter to Edward Partridge and the Church, ca. March 22, 1839, 8, The Joseph Smith Papers website, accessed August 11, 2021",2 Nephi,24,2 Nephi 24,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-7,2_Nephi_9,0.8887455707038365,1,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",2 Nephi,9,2 Nephi 9,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-7,Jarom_1,0.8846770347693782,2,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-7,Alma_26,0.8779742835079712,3,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Alma,26,Alma 26,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,Omni_1,0.8741316559895386,4,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-7,Alma_11,0.8705971754076246,5,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,Alma_60,0.8703497590340622,6,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Alma,60,Alma 60,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,Jacob_6,0.8646480865245367,7,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Jacob,6,Jacob 6,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-7,Moroni_9,0.8642967006614157,8,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Moroni,9,Moroni 9,MP-2,MP-2_3Nephi_to_Moroni
JS-7,1_Nephi_15,0.8639221177447901,9,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-7,Alma_42,0.8638370806657291,10,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,Alma_5,0.8604787650234057,11,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Alma,5,Alma 5,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,Alma_40,0.86028039114241,12,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,Mosiah_7,0.8588301147454607,13,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,3_Nephi_9,0.8574543555970691,14,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",3 Nephi,9,3 Nephi 9,MP-2,MP-2_3Nephi_to_Moroni
JS-7,3_Nephi_5,0.8572635545422843,15,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",3 Nephi,5,3 Nephi 5,MP-2,MP-2_3Nephi_to_Moroni
JS-7,2_Nephi_20,0.8553565791278369,16,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-7,Mosiah_12,0.8550010765326896,17,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Mosiah,12,Mosiah 12,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,Mosiah_27,0.8524767790753798,18,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
JS-7,Enos_1,0.8506459781723278,19,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Enos,1,Enos 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-7,Alma_41,0.8500980147740542,20,Joseph Smith,JS,JS-7,7,"General Joseph Smith’s Appeal to the Green Mountain Boys (Nauvoo, Illinois: Taylor and Woodruff, 1843), 1, 3-7, The Joseph Smith Papers website, accessed August 11, 2021",Alma,41,Alma 41,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,Alma_36,0.8434380960396665,1,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Alma,36,Alma 36,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,1_Nephi_19,0.8409697719508777,2,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",1 Nephi,19,1 Nephi 19,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-8,Alma_29,0.8366881223554311,3,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Alma,29,Alma 29,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,3_Nephi_5,0.8360981941624591,4,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",3 Nephi,5,3 Nephi 5,MP-2,MP-2_3Nephi_to_Moroni
JS-8,1_Nephi_14,0.833998266639353,5,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",1 Nephi,14,1 Nephi 14,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-8,Alma_6,0.8329606085134715,6,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Alma,6,Alma 6,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,3_Nephi_9,0.8199861692083572,7,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",3 Nephi,9,3 Nephi 9,MP-2,MP-2_3Nephi_to_Moroni
JS-8,Alma_40,0.8196067866839921,8,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Alma,40,Alma 40,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,3_Nephi_16,0.8164257365002922,9,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",3 Nephi,16,3 Nephi 16,MP-2,MP-2_3Nephi_to_Moroni
JS-8,Helaman_7,0.8157321824782129,10,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Helaman,7,Helaman 7,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,Words_of_Mormon_1,0.8151434526999387,11,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Words of Mormon,1,Words of Mormon 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-8,Mosiah_27,0.8142996814049981,12,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,1_Nephi_13,0.811655072516104,13,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",1 Nephi,13,1 Nephi 13,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-8,Moroni_9,0.8115626349460198,14,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Moroni,9,Moroni 9,MP-2,MP-2_3Nephi_to_Moroni
JS-8,2_Nephi_33,0.8111201369894249,15,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",2 Nephi,33,2 Nephi 33,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-8,Jarom_1,0.8109404974429342,16,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-8,Alma_13,0.8098374232718415,17,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Alma,13,Alma 13,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,Alma_54,0.8056034883943243,18,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Alma,54,Alma 54,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,Helaman_15,0.8047224384035825,19,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Helaman,15,Helaman 15,MP-1,MP-1_Mosiah_Alma_Helaman
JS-8,Jacob_1,0.8043587618692696,20,Joseph Smith,JS,JS-8,8,"""Proclamation, 11 June 1844,"" in Nauvoo Neighbor 2, no. 7 (June 12, 1844): 2–3. The Joseph Smith Papers website, accessed January 18, 2022",Jacob,1,Jacob 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,Omni_1,0.8945802391995543,1,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Omni,1,Omni 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,Enos_1,0.8872406318115214,2,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Enos,1,Enos 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,2_Nephi_7,0.8760394062323992,3,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",2 Nephi,7,2 Nephi 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,Jarom_1,0.872127642224226,4,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,Moroni_3,0.8711015480992967,5,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Moroni,3,Moroni 3,MP-2,MP-2_3Nephi_to_Moroni
JS-9,Alma_42,0.8681047760553313,6,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
JS-9,1_Nephi_11,0.8670233346226117,7,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",1 Nephi,11,1 Nephi 11,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,Jacob_7,0.8660799101964769,8,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Jacob,7,Jacob 7,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,Mosiah_27,0.866062408874369,9,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
JS-9,Alma_11,0.8660450989394404,10,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
JS-9,Mosiah_13,0.8623405486815588,11,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Mosiah,13,Mosiah 13,MP-1,MP-1_Mosiah_Alma_Helaman
JS-9,Alma_21,0.8606416538999118,12,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Alma,21,Alma 21,MP-1,MP-1_Mosiah_Alma_Helaman
JS-9,3_Nephi_24,0.8605272566625087,13,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",3 Nephi,24,3 Nephi 24,MP-2,MP-2_3Nephi_to_Moroni
JS-9,2_Nephi_16,0.8603520055572379,14,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",2 Nephi,16,2 Nephi 16,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,3_Nephi_5,0.855950377775815,15,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",3 Nephi,5,3 Nephi 5,MP-2,MP-2_3Nephi_to_Moroni
JS-9,Mosiah_7,0.8553121056795111,16,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Mosiah,7,Mosiah 7,MP-1,MP-1_Mosiah_Alma_Helaman
JS-9,3_Nephi_9,0.8541409685177529,17,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",3 Nephi,9,3 Nephi 9,MP-2,MP-2_3Nephi_to_Moroni
JS-9,Jacob_6,0.8526547070713776,18,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Jacob,6,Jacob 6,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-9,Helaman_7,0.8515021171799257,19,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Helaman,7,Helaman 7,MP-1,MP-1_Mosiah_Alma_Helaman
JS-9,Alma_30,0.8514738398952061,20,Joseph Smith,JS,JS-9,9,"Joseph Smith, “Church History,” Times and Seasons (March 1, 1842): 706–707, The Joseph Smith Papers website, accessed August 6, 2025",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_48,0.7783317370953657,1,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,48,Alma 48,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_12,0.7670757742094877,2,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,12,Alma 12,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,1_Nephi_1,0.7663602280853999,3,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",1 Nephi,1,1 Nephi 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
JS-10,Alma_1,0.7646690065731296,4,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,1,Alma 1,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_59,0.764277791504944,5,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,59,Alma 59,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_36,0.7594783805157979,6,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,36,Alma 36,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_4,0.7591232954844137,7,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,4,Alma 4,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_19,0.7566995032740944,8,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,19,Alma 19,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Helaman_2,0.7547584216411125,9,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Helaman,2,Helaman 2,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_6,0.748448035056478,10,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,6,Alma 6,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_8,0.7473528354971284,11,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,8,Alma 8,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Helaman_1,0.74377241236451,12,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Helaman,1,Helaman 1,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Alma_17,0.7418518408441406,13,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,17,Alma 17,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,3_Nephi_8,0.7408031918485545,14,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",3 Nephi,8,3 Nephi 8,MP-2,MP-2_3Nephi_to_Moroni
JS-10,Mosiah_27,0.7406649288275219,15,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Mosiah,27,Mosiah 27,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,Mosiah_1,0.7405876796819918,16,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Mosiah,1,Mosiah 1,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,3_Nephi_26,0.7396716649342576,17,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",3 Nephi,26,3 Nephi 26,MP-2,MP-2_3Nephi_to_Moroni
JS-10,Alma_24,0.739664638580395,18,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,24,Alma 24,MP-1,MP-1_Mosiah_Alma_Helaman
JS-10,3_Nephi_1,0.737052664208333,19,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",3 Nephi,1,3 Nephi 1,MP-2,MP-2_3Nephi_to_Moroni
JS-10,Alma_25,0.7360731839005805,20,Joseph Smith,JS,JS-10,10,"Joseph Smith, Jr., ""History,"" 1832: [6], The Joseph Smith Papers website, accessed January 26, 2022",Alma,25,Alma 25,MP-1,MP-1_Mosiah_Alma_Helaman
JS-11,Helaman_15,0.7009309803919708,1,Joseph Smith,JS,JS-11,11,"Revelation, Spring 1829 [D&C 10], in ""Revelation Book 1,"" 11, The Joseph Smith Papers website , accessed July 16, 2021",Helaman,15,Helaman 15,MP-1,MP-1_Mosiah_Alma_Helaman
JS-11,Alma_29,0.6954866533744173,2,Joseph Smith,JS,JS-11,11,"Revelation, Spring 1829 [D&C 10], in ""Revelation Book 1,"" 11, The Joseph Smith Papers website , accessed July 16, 2021",Alma,29,Alma 29,MP-1,MP-1_Mosiah_Alma_Helaman
JS-11,3_Nephi_29,0.6925139627246875,3,Joseph Smith,JS,JS-11,11,"Revelation, Spring 1829 [D&C 10], in ""Revelation Book 1,"" 11, The Joseph Smith Papers website , accessed July 16, 2021",3 Nephi,29,3 Nephi 29,MP-2,MP-2_3Nephi_to_Moroni
JS-11,Alma_23,0.6907915042245333,4,Joseph Smith,JS,JS-11,11,"Revelation, Spring 1829 [D&C 10], in ""Revelation Book 1,"" 11, The Joseph Smith Papers website , accessed July 16, 2021",Alma,23,Alma 23,MP-1,MP-1_Mosiah_Alma_Helaman
JS-11,3_Nephi_21,0.6848345330376954,5,Joseph Smith,JS,JS-11,11,"Revelation, Spring 1829 [D&C 10], in ""Revelation Book 1,"" 11, The Joseph Smith Papers website , accessed July 16, 2021",3 Nephi,21,3 Nephi 21,MP-2,MP-2_3Nephi_to_Moroni
JS-11,Alma_7,0.6802343831472074,6,Joseph Smith,JS,JS-11,11,"Revelation, Spring 1829 [D&C 10], in ""Revelation Book 1,"" 11, The Joseph Smith Papers website , accessed July 16, 2021",Alma,7,Alma 7,MP-1,MP-1_Mosiah_Alma_Helaman
