pc,dimension,eigenvalue,prop_variance,pct_variance,cumulative_prop_variance,cumulative_pct_variance
PC64,64,0.016091768463666705,2.137021044311648e-5,0.002137021044311648,0.9997430764425165,99.97430764425165
PC65,65,0.013726750376875062,1.8229416171148823e-5,0.0018229416171148822,0.9997613058586876,99.97613058586876
PC66,66,0.013002598969507033,1.7267727715148784e-5,0.0017267727715148786,0.9997785735864028,99.97785735864028
PC67,67,0.012864177323499737,1.70839008280209e-5,0.0017083900828020902,0.9997956574872309,99.97956574872309
PC68,68,0.011593043729551387,1.5395808405778737e-5,0.0015395808405778736,0.9998110532956366,99.98110532956366
PC69,69,0.011287310427867034,1.4989788084816779e-5,0.001498978808481678,0.9998260430837214,99.98260430837213
PC70,70,0.010026805086265193,1.3315810207523498e-5,0.00133158102075235,0.9998393588939289,99.9839358893929
PC71,71,0.00966779649484652,1.2839039169782898e-5,0.0012839039169782898,0.9998521979330988,99.98521979330988
PC72,72,0.00880092940682568,1.1687821257404623e-5,0.0011687821257404623,0.9998638857543561,99.98638857543561
PC73,73,0.008174861651241913,1.0856389975088864e-5,0.0010856389975088864,0.9998747421443313,99.98747421443312
PC74,74,0.007877067852995107,1.0460913483393237e-5,0.0010460913483393238,0.9998852030578146,99.98852030578146
PC75,75,0.007491008801610938,9.948218860041088e-6,9.948218860041087e-4,0.9998951512766746,99.98951512766746
PC76,76,0.006479653997143532,8.605118190097654e-6,8.605118190097653e-4,0.9999037563948647,99.99037563948647
PC77,77,0.0063604520078245986,8.446815415437715e-6,8.446815415437715e-4,0.9999122032102802,99.99122032102802
PC78,78,0.0058535558643117965,7.773646566151125e-6,7.773646566151125e-4,0.9999199768568463,99.99199768568462
PC79,79,0.0055074145063092154,7.313963487794444e-6,7.313963487794444e-4,0.9999272908203342,99.99272908203342
PC80,80,0.005496777450320541,7.299837251421702e-6,7.299837251421703e-4,0.9999345906575855,99.99345906575854
PC81,81,0.004738372568554475,6.292659453591601e-6,6.2926594535916e-4,0.9999408833170391,99.9940883317039
PC82,82,0.0045125748218568145,5.992795248149821e-6,5.992795248149821e-4,0.9999468761122873,99.99468761122873
PC83,83,0.0041257140650852895,5.4790359430083535e-6,5.479035943008354e-4,0.9999523551482303,99.99523551482304
PC84,84,0.003561542745630621,4.729804443068555e-6,4.7298044430685543e-4,0.9999570849526733,99.99570849526734
PC85,85,0.0032571602771999226,4.325578057370416e-6,4.3255780573704157e-4,0.9999614105307307,99.99614105307307
PC86,86,0.0030797895388269365,4.09002594797734e-6,4.0900259479773396e-4,0.9999655005566788,99.99655005566788
PC87,87,0.002852031174923852,3.7875580012268955e-6,3.7875580012268955e-4,0.9999692881146799,99.996928811468
PC88,88,0.0025806243943633338,3.427124029698983e-6,3.427124029698983e-4,0.9999727152387097,99.99727152387096
PC89,89,0.0024794710047833864,3.2927901789952017e-6,3.2927901789952017e-4,0.9999760080288886,99.99760080288887
PC90,90,0.0022900364459498847,3.0412170596944026e-6,3.0412170596944027e-4,0.9999790492459484,99.99790492459483
PC91,91,0.0020724977373664387,2.7523210323591487e-6,2.752321032359149e-4,0.9999818015669807,99.99818015669807
PC92,92,0.0016249256237272454,2.1579357552818666e-6,2.1579357552818664e-4,0.999983959502736,99.9983959502736
PC93,93,0.0015135473784386518,2.010023078935793e-6,2.010023078935793e-4,0.9999859695258149,99.9985969525815
PC94,94,0.0014766359839971186,1.961003962811579e-6,1.9610039628115787e-4,0.9999879305297777,99.99879305297777
PC95,95,0.0012426269059449787,1.6502349348538897e-6,1.6502349348538895e-4,0.9999895807647126,99.99895807647125
PC96,96,0.0011335873942802642,1.5054281464545342e-6,1.5054281464545343e-4,0.999991086192859,99.9991086192859
PC97,97,9.403165568228802e-4,1.248760367626667e-6,1.2487603676266672e-4,0.9999923349532267,99.99923349532267
PC98,98,7.661594807127662e-4,1.0174760700036738e-6,1.0174760700036738e-4,0.9999933524292967,99.99933524292966
PC99,99,7.096258304498201e-4,9.423981812082606e-7,9.423981812082607e-5,0.9999942948274778,99.99942948274779
PC100,100,6.765520552214967e-4,8.984755049422269e-7,8.984755049422268e-5,0.9999951933029828,99.99951933029828
PC101,101,5.663294918598448e-4,7.52097598751454e-7,7.520975987514541e-5,0.9999959454005816,99.99959454005815
PC102,102,4.832818757133261e-4,6.418085998848953e-7,6.418085998848953e-5,0.9999965872091815,99.99965872091815
PC103,103,3.718041279927152e-4,4.93763782194841e-7,4.9376378219484096e-5,0.9999970809729637,99.99970809729636
PC104,104,2.5415264212100334e-4,3.3752010905843743e-7,3.3752010905843745e-5,0.9999974184930727,99.99974184930727
PC105,105,2.2454716071549787e-4,2.9820340068459215e-7,2.9820340068459218e-5,0.9999977166964734,99.99977166964734
PC106,106,1.9243402468469464e-4,2.5555647368485347e-7,2.5555647368485348e-5,0.9999979722529471,99.99979722529471
PC107,107,1.7479113962480923e-4,2.321263474433058e-7,2.3212634744330577e-5,0.9999982043792945,99.99982043792946
PC108,108,1.4423473715022023e-4,1.9154679568422346e-7,1.9154679568422344e-5,0.9999983959260902,99.99983959260902
PC109,109,1.347513022498692e-4,1.7895259262930837e-7,1.7895259262930837e-5,0.9999985748786828,99.99985748786828
PC110,110,1.148138908933715e-4,1.5247528671098474e-7,1.5247528671098476e-5,0.9999987273539696,99.99987273539695
PC111,111,1.0797056404058876e-4,1.4338720324115375e-7,1.4338720324115375e-5,0.9999988707411728,99.99988707411728
PC112,112,9.62394206722546e-5,1.2780799558068342e-7,1.2780799558068342e-5,0.9999989985491684,99.99989985491683
PC113,113,8.425535773974569e-5,1.1189290536486813e-7,1.1189290536486814e-5,0.9999991104420737,99.99991104420737
PC114,114,7.921245010826419e-5,1.0519581687684489e-7,1.0519581687684491e-5,0.9999992156378906,99.99992156378906
PC115,115,5.7879523023470656e-5,7.686523641895175e-8,7.686523641895175e-6,0.999999292503127,99.9999292503127
PC116,116,5.602822428375293e-5,7.44066723555816e-8,7.44066723555816e-6,0.9999993669097994,99.99993669097994
PC117,117,5.077446037118116e-5,6.742956224592452e-8,6.742956224592453e-6,0.9999994343393617,99.99994343393617
PC118,118,4.129643812330299e-5,5.484254730850332e-8,5.484254730850331e-6,0.999999489181909,99.9999489181909
PC119,119,3.1244176895103804e-5,4.1492930803590716e-8,4.149293080359071e-6,0.9999995306748397,99.99995306748397
PC120,120,3.028087708635883e-5,4.0213648189055556e-8,4.0213648189055555e-6,0.9999995708884879,99.99995708884879
PC121,121,2.890872821230944e-5,3.83914053284322e-8,3.83914053284322e-6,0.9999996092798933,99.99996092798933
PC122,122,2.4154708361737095e-5,3.2077965951842094e-8,3.20779659518421e-6,0.9999996413578592,99.99996413578593
PC123,123,2.3113053085067545e-5,3.069462561097948e-8,3.069462561097948e-6,0.9999996720524849,99.99996720524848
PC124,124,1.898077481808199e-5,2.520687226836918e-8,2.520687226836918e-6,0.9999996972593571,99.99996972593571
PC125,125,1.8290835454803225e-5,2.429061813386883e-8,2.4290618133868828e-6,0.9999997215499752,99.99997215499752
PC126,126,1.665556069825814e-5,2.2118938510302978e-8,2.2118938510302977e-6,0.9999997436689138,99.99997436689138
PC127,127,1.4236827494362771e-5,1.8906809421464507e-8,1.8906809421464506e-6,0.9999997625757231,99.99997625757231
PC128,128,1.3152786431099635e-5,1.7467179855378003e-8,1.7467179855378003e-6,0.999999780042903,99.9999780042903
PC129,129,1.2310334320826781e-5,1.63483855522268e-8,1.6348385552226803e-6,0.9999997963912886,99.99997963912885
PC130,130,1.0882770128874436e-5,1.4452549971944806e-8,1.4452549971944805e-6,0.9999998108438385,99.99998108438385
PC131,131,1.0269018280876913e-5,1.363747447659617e-8,1.3637474476596168e-6,0.999999824481313,99.99998244813129
PC132,132,9.475884588504595e-6,1.258417608035139e-8,1.258417608035139e-6,0.9999998370654891,99.99998370654892
PC133,133,9.108497474998322e-6,1.209627818724877e-8,1.209627818724877e-6,0.9999998491617673,99.99998491617673
PC134,134,7.054010103240989e-6,9.367875303108884e-9,9.367875303108885e-7,0.9999998585296426,99.99998585296426
PC135,135,6.881590894166283e-6,9.138898929835702e-9,9.138898929835703e-7,0.9999998676685415,99.99998676685415
PC136,136,6.288021100353658e-6,8.35062563127976e-9,8.35062563127976e-7,0.9999998760191672,99.99998760191671
PC137,137,6.211903149785199e-6,8.249539375544754e-9,8.249539375544754e-7,0.9999998842687066,99.99998842687066
PC138,138,5.844303042829177e-6,7.76135862261511e-9,7.76135862261511e-7,0.9999998920300651,99.9999892030065
PC139,139,5.785658092520749e-6,7.683476882497675e-9,7.683476882497675e-7,0.999999899713542,99.9999899713542
PC140,140,4.69000680907952e-6,6.228428697316761e-9,6.22842869731676e-7,0.9999999059419707,99.99999059419707
PC141,141,4.2233610799471176e-06,5.6087132535818306e-9,5.60871325358183e-7,0.999999911550684,99.9999911550684
PC142,142,4.121983971119579e-6,5.474082298963585e-9,5.474082298963586e-7,0.9999999170247663,99.99999170247663
PC143,143,3.899133240568019e-6,5.178131793583028e-9,5.178131793583028e-7,0.999999922202898,99.9999922202898
PC144,144,3.5954694998923947e-6,4.774859893615399e-9,4.774859893615399e-7,0.999999926977758,99.9999926977758
PC145,145,3.311009219643031e-6,4.3970905971354995e-9,4.3970905971355e-7,0.9999999313748485,99.99999313748485
PC146,146,3.1851267851462774e-6,4.229916049331046e-9,4.229916049331046e-7,0.9999999356047646,99.99999356047647
PC147,147,2.9400197428794888e-6,3.904408689082987e-9,3.904408689082987e-7,0.9999999395091733,99.99999395091733
PC148,148,2.7978759245070346e-6,3.71563867796419e-9,3.71563867796419e-7,0.999999943224812,99.9999943224812
PC149,149,2.5860453266790076e-6,3.4343231430000105e-9,3.434323143000011e-7,0.999999946659135,99.9999946659135
PC150,150,2.5338979261850626e-6,3.3650702870983572e-9,3.3650702870983574e-7,0.9999999500242054,99.99999500242053
PC151,151,2.382922830679799e-6,3.1645721522972102e-9,3.164572152297211e-7,0.9999999531887775,99.99999531887775
PC152,152,2.1746793028381452e-6,2.888020322494217e-9,2.888020322494217e-7,0.9999999560767979,99.999995607679793
PC153,153,2.0487989494735936e-6,2.7208485384775483e-9,2.720848538477548e-7,0.9999999587976464,99.99999587976464
PC154,154,1.8234575159417072e-6,2.4215903266158136e-9,2.4215903266158136e-7,0.9999999612192367,99.99999612192367
PC155,155,1.7785380113358038e-6,2.3619362700342684e-9,2.3619362700342683e-7,0.999999963581173,99.9999963581173
PC156,156,1.7738911802725304e-6,2.355765179644795e-9,2.3557651796447948e-7,0.9999999659369382,99.99999659369382
PC157,157,1.5952693755912127e-6,2.1185516276111726e-9,2.1185516276111725e-7,0.9999999680554899,99.99999680554899
PC158,158,1.4968560910063736e-6,1.9878566945635775e-9,1.9878566945635772e-7,0.9999999700433465,99.99999700433465
PC159,159,1.3820242873943628e-6,1.8353576193816243e-9,1.8353576193816243e-7,0.9999999718787042,99.99999718787042
PC160,160,1.3026271176583395e-6,1.7299164909141297e-9,1.7299164909141298e-7,0.9999999736086206,99.99999736086205
PC161,161,1.259303182649545e-6,1.6723813846607505e-9,1.6723813846607504e-7,0.999999975281002,99.99999752810021
PC162,162,1.219476215487937e-6,1.6194903260131968e-9,1.6194903260131967e-7,0.9999999769004924,99.99999769004924
PC163,163,1.063443749467131e-6,1.4122758957066815e-9,1.4122758957066816e-7,0.9999999783127682,99.99999783127681
PC164,164,1.0132435050377476e-6,1.3456089044326e-9,1.3456089044326e-7,0.9999999796583772,99.99999796583772
PC165,165,9.832965627147529e-7,1.3058387287048513e-9,1.3058387287048513e-7,0.9999999809642158,99.99999809642158
PC166,166,9.556890719499052e-7,1.269175394355784e-9,1.269175394355784e-7,0.9999999822333913,99.99999822333912
PC167,167,8.925075934016217e-7,1.1852690483421273e-9,1.1852690483421272e-7,0.9999999834186603,99.99999834186603
PC168,168,8.299783830898851e-7,1.102228928406222e-9,1.102228928406222e-7,0.9999999845208892,99.99999845208892
PC169,169,8.096284975677022e-7,1.0752038480314772e-9,1.0752038480314772e-7,0.999999985596093,99.99999855960931
PC170,170,7.693164795901467e-7,1.0216686315938204e-9,1.0216686315938206e-7,0.9999999866177617,99.99999866177617
PC171,171,6.830421802889887e-7,9.070945289362401e-10,9.0709452893624e-8,0.9999999875248562,99.99999875248562
PC172,172,6.445505099541593e-7,8.559767728474893e-10,8.559767728474892e-8,0.999999988380833,99.9999988380833
PC173,173,5.829963878997023e-7,7.742315908362582e-10,7.742315908362581e-8,0.9999999891550646,99.99999891550647
PC174,174,5.582758808885e-7,7.414022322556441e-10,7.414022322556441e-8,0.9999999898964669,99.99999898964668
PC175,175,5.270107135133104e-7,6.998814256484868e-10,6.998814256484868e-8,0.9999999905963483,99.99999905963483
PC176,176,4.64824932653719e-7,6.172973873223361e-10,6.17297387322336e-8,0.9999999912136457,99.99999912136457
PC177,177,4.5573427931075927e-7,6.052248065215927e-10,6.052248065215928e-8,0.9999999918188704,99.99999918188705
PC178,178,4.347269685047583e-7,5.773266514007415e-10,5.773266514007415e-8,0.9999999923961971,99.99999923961971
PC179,179,4.073994030862906e-7,5.410350638596158e-10,5.4103506385961574e-8,0.9999999929372322,99.99999929372322
PC180,180,3.6981058356954543e-7,4.911163128413618e-10,4.9111631284136185e-8,0.9999999934283484,99.99999934283484
PC181,181,3.4202884765185173e-7,4.542215772268948e-10,4.542215772268948e-8,0.9999999938825701,99.99999938825701
PC182,182,3.220035013164434e-7,4.276274917881055e-10,4.276274917881055e-8,0.9999999943101976,99.99999943101976
PC183,183,2.985658058585803e-7,3.9650173420794205e-10,3.965017342079421e-8,0.9999999947066993,99.99999947066993
PC184,184,2.521924655797349e-7,3.349169529611354e-10,3.349169529611354e-8,0.9999999950416162,99.99999950416162
PC185,185,2.494011966206389e-7,3.3121008847362406e-10,3.31210088473624e-8,0.9999999953728264,99.99999953728263
PC186,186,2.379334508516932e-7,3.159806784219034e-10,3.1598067842190335e-8,0.999999995688807,99.99999956888071
PC187,187,2.2638189813883166e-7,3.0063997096790397e-10,3.00639970967904e-8,0.999999995989447,99.9999995989447
PC188,188,2.1513408540056772e-7,2.8570263665414043e-10,2.8570263665414043e-8,0.9999999962751496,99.99999962751495
PC189,189,1.9207417170235158e-7,2.550785812780234e-10,2.550785812780234e-8,0.9999999965302282,99.99999965302283
PC190,190,1.8945334683382573e-7,2.515980701644432e-10,2.5159807016444324e-8,0.9999999967818263,99.99999967818263
PC191,191,1.749029934396574e-7,2.3227489168613203e-10,2.3227489168613205e-8,0.9999999970141011,99.99999970141012
PC192,192,1.6496930105042872e-7,2.190827371187633e-10,2.1908273711876328e-8,0.9999999972331839,99.99999972331838
PC193,193,1.4938679607577174e-7,1.9838883941005546e-10,1.9838883941005547e-8,0.9999999974315728,99.99999974315728
PC194,194,1.4296768590776064e-7,1.8986412471150153e-10,1.8986412471150153e-8,0.9999999976214369,99.99999976214369
PC195,195,1.3474145322249258e-7,1.7893951291167676e-10,1.7893951291167677e-8,0.9999999978003764,99.99999978003764
PC196,196,1.3122057076247697e-7,1.742637061918685e-10,1.742637061918685e-8,0.9999999979746401,99.99999979746401
PC197,197,1.276220660171126e-7,1.694848154277724e-10,1.6948481542777242e-8,0.9999999981441249,99.99999981441249
PC198,198,1.1403177024140118e-7,1.5143661386640265e-10,1.5143661386640267e-8,0.9999999982955615,99.99999982955615
PC199,199,1.0302234871213685e-7,1.3681586814360806e-10,1.3681586814360805e-8,0.9999999984323774,99.99999984323775
PC200,200,9.49262412692605e-8,1.2606406543062484e-10,1.2606406543062484e-8,0.9999999985584415,99.99999985584415
PC201,201,9.431402524556507e-8,1.2525102954258313e-10,1.2525102954258313e-8,0.9999999986836925,99.99999986836924
PC202,202,8.93504760483881e-8,1.1865933074155128e-10,1.186593307415513e-8,0.9999999988023518,99.99999988023518
PC203,203,8.427982550591232e-8,1.1192539907823683e-10,1.1192539907823683e-8,0.9999999989142772,99.99999989142772
