doc_id,neighbor_doc_id,similarity,rank,author,author_code,short_name,chapter_title,target_book,target_chapter,target_header,mosiah_priority,mosiah_priority_label
OC-16,2_Nephi_4,0.8711708375246398,4,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",2 Nephi,4,2 Nephi 4,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-16,3_Nephi_9,0.869649246013649,5,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",3 Nephi,9,3 Nephi 9,MP-2,MP-2_3Nephi_to_Moroni
OC-16,Alma_11,0.8660702876814095,6,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Alma,11,Alma 11,MP-1,MP-1_Mosiah_Alma_Helaman
OC-16,Enos_1,0.8610851215605023,7,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Enos,1,Enos 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-16,Alma_18,0.8599560888859507,8,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Alma,18,Alma 18,MP-1,MP-1_Mosiah_Alma_Helaman
OC-16,2_Nephi_20,0.8592078300913413,9,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",2 Nephi,20,2 Nephi 20,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-16,1_Nephi_4,0.8556784571538159,10,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",1 Nephi,4,1 Nephi 4,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-16,Jarom_1,0.8527304449447606,11,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Jarom,1,Jarom 1,MP-3,MP-3_1Nephi_to_WordsOfMormon
OC-16,Alma_30,0.8522028803732892,12,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Alma,30,Alma 30,MP-1,MP-1_Mosiah_Alma_Helaman
OC-16,Alma_22,0.8521709090799441,13,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Alma,22,Alma 22,MP-1,MP-1_Mosiah_Alma_Helaman
OC-16,Moroni_8,0.8495336528448549,14,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Moroni,8,Moroni 8,MP-2,MP-2_3Nephi_to_Moroni
OC-16,3_Nephi_24,0.8470926501736665,15,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",3 Nephi,24,3 Nephi 24,MP-2,MP-2_3Nephi_to_Moroni
OC-16,Alma_5,0.8458556504017183,16,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Alma,5,Alma 5,MP-1,MP-1_Mosiah_Alma_Helaman
OC-16,Mormon_8,0.8451643652643843,17,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Mormon,8,Mormon 8,MP-2,MP-2_3Nephi_to_Moroni
OC-16,Alma_42,0.8442952061604828,18,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Alma,42,Alma 42,MP-1,MP-1_Mosiah_Alma_Helaman
OC-16,Alma_10,0.8426117613096724,19,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",Alma,10,Alma 10,MP-1,MP-1_Mosiah_Alma_Helaman
OC-16,1_Nephi_15,0.8404181724804074,20,Oliver Cowdery,OC,OC-16,"Reuben Miller, Journal, 21 October 1848, pp. 15–18",1 Nephi,15,1 Nephi 15,MP-3,MP-3_1Nephi_to_WordsOfMormon
