source_doc,target_doc,similarity,rank,source_corpus,source_book,source_chapter,source_header,author,author_code,short_name,chapter_original,chapter_title,target_corpus,target_source,target_book,target_chapter,target_section,target_genre,target_header
SR-33,DC_1835__056__section_58,0.9030911290376644,19,JSO,Sidney Rigdon,33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",Sidney Rigdon,SR,SR-33,7-7,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",DC,DC_1835,Doctrine and Covenants,58,Section 58,Modern_Scripture,Section 58 (1835 Doctrine and Covenants)
SR-33,1 Samuel_9,0.902430083947983,20,JSO,Sidney Rigdon,33,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",Sidney Rigdon,SR,SR-33,7-7,"LDS Messenger and Advocate, Vol 2, No 7, Kirtland Ohio, April 1836",KJV,KJV,1 Samuel,9,1 Samuel,Narrative,1 Samuel 9
SR-34,DC_1835__107__section_128,0.9408294007831479,1,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-34,Alma_5,0.9273890804244433,2,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,BOM_1830,Alma,5,MP-1,Modern_Scripture,Alma 5
SR-34,DC_1835__088__section_93,0.9206185549252636,3,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,93,Section 93,Modern_Scripture,Section 93 (1835 Doctrine and Covenants)
SR-34,DC_1835__081__section_84,0.9189098442981064,4,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,84,Section 84,Modern_Scripture,Section 84 (1835 Doctrine and Covenants)
SR-34,Alma_11,0.9179836425727615,5,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,BOM_1830,Alma,11,MP-1,Modern_Scripture,Alma 11
SR-34,Alma_30,0.9160887441692849,6,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,BOM_1830,Alma,30,MP-1,Modern_Scripture,Alma 30
SR-34,Alma_42,0.9131849836708326,7,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,BOM_1830,Alma,42,MP-1,Modern_Scripture,Alma 42
SR-34,BOC_1833__Book_of_Commandments_16,0.9118323762443461,8,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOC,BOC_1833,Book of Commandments,16,BOC_16,Modern_Revelation,"[edit] A commandment of God and not of man to you, Martin, given (Manchester, New-York, March, 1830,) by him who is eternal:"
SR-34,DC_1835__079__section_82,0.9107396891645115,9,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,82,Section 82,Modern_Scripture,Section 82 (1835 Doctrine and Covenants)
SR-34,2_Nephi_9,0.9101206813562357,10,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,BOM_1830,2 Nephi,9,MP-3,Modern_Scripture,2 Nephi 9
SR-34,Alma_39,0.9093178577913325,11,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,BOM_1830,Alma,39,MP-1,Modern_Scripture,Alma 39
SR-34,BOC_1833__Book_of_Commandments_59,0.9090190553566497,12,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOC,BOC_1833,Book of Commandments,59,BOC_59,Modern_Revelation,"[edit] A Revelation to the elders of the church, assembled on the land of Zion, given August, 1831."
SR-34,DC_1835__099__section_104,0.9089119020164296,13,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,104,Section 104,Modern_Scripture,Section 104 (1835 Doctrine and Covenants)
SR-34,Mosiah_13,0.9058027356445907,14,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,BOM_1830,Mosiah,13,MP-1,Modern_Scripture,Mosiah 13
SR-34,DC_1835__106__sections_125-126-127,0.9057803629464516,15,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,125,Sections 125-126-127,Modern_Scripture,"Sections 125, 126 & 127 (1835 Doctrine and Covenants)"
SR-34,DC_1835__083__sections_87-88,0.905155407981977,16,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,87,Sections 87-88,Modern_Scripture,Sections 87 & 88 (1835 Doctrine and Covenants)
SR-34,Moroni_8,0.9040808831029442,17,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",BOM,BOM_1830,Moroni,8,MP-2,Modern_Scripture,Moroni 8
SR-34,DC_1835__009__section_10,0.90388538984387,18,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,10,Section 10,Modern_Scripture,Section 10 (1835 Doctrine and Covenants)
SR-34,DC_1835__098__section_103,0.9034080274343615,19,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,103,Section 103,Modern_Scripture,Section 103 (1835 Doctrine and Covenants)
SR-34,DC_1835__085__section_90,0.9021110940007203,20,JSO,Sidney Rigdon,34,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",Sidney Rigdon,SR,SR-34,7-8,"LDS Messenger and Advocate, Vol 2, No 9, Kirtland Ohio, June 1836",DC,DC_1835,Doctrine and Covenants,90,Section 90,Modern_Scripture,Section 90 (1835 Doctrine and Covenants)
SR-35,DC_1835__018__section_20,0.9505069933090038,1,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",DC,DC_1835,Doctrine and Covenants,20,Section 20,Modern_Scripture,Section 20 (1835 Doctrine and Covenants)
SR-35,BOC_1833__Book_of_Commandments_24,0.9439381623252903,2,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOC,BOC_1833,Book of Commandments,24,BOC_24,Modern_Revelation,"[edit] The Articles and Covenants of the church of Christ, given in Fayette, New-York, June, 1830;"
SR-35,1_Nephi_22,0.9347697013539357,3,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,1 Nephi,22,MP-3,Modern_Scripture,1 Nephi 22
SR-35,DC_1835__074__section_76,0.9311344515747758,4,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",DC,DC_1835,Doctrine and Covenants,76,Section 76,Modern_Scripture,Section 76 (1835 Doctrine and Covenants)
SR-35,Alma_50,0.928544559246735,5,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Alma,50,MP-1,Modern_Scripture,Alma 50
SR-35,DC_1835__102__section_107,0.9278096680077579,6,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",DC,DC_1835,Doctrine and Covenants,107,Section 107,Modern_Scripture,Section 107 (1835 Doctrine and Covenants)
SR-35,Alma_37,0.9271793320192625,7,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Alma,37,MP-1,Modern_Scripture,Alma 37
SR-35,DC_1835__107__section_128,0.9271087625153582,8,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-35,Alma_27,0.9257024025242556,9,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Alma,27,MP-1,Modern_Scripture,Alma 27
SR-35,DC_1835__066__section_68,0.9253367905344883,10,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",DC,DC_1835,Doctrine and Covenants,68,Section 68,Modern_Scripture,Section 68 (1835 Doctrine and Covenants)
SR-35,Mormon_5,0.9242703341568433,11,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Mormon,5,MP-2,Modern_Scripture,Mormon 5
SR-35,Jeremiah_44,0.9236171013618658,12,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",KJV,KJV,Jeremiah,44,Jeremiah,Prophetic,Jeremiah 44
SR-35,2_Nephi_28,0.9232616315635518,13,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,2 Nephi,28,MP-3,Modern_Scripture,2 Nephi 28
SR-35,Helaman_3,0.9231271703296592,14,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Helaman,3,MP-1,Modern_Scripture,Helaman 3
SR-35,Helaman_16,0.9217484391775277,15,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Helaman,16,MP-1,Modern_Scripture,Helaman 16
SR-35,Alma_46,0.9203511255803598,16,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Alma,46,MP-1,Modern_Scripture,Alma 46
SR-35,Alma_3,0.9199504990527043,17,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Alma,3,MP-1,Modern_Scripture,Alma 3
SR-35,Alma_17,0.9195174683486492,18,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Alma,17,MP-1,Modern_Scripture,Alma 17
SR-35,Isaiah_2,0.9182620172767806,19,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",KJV,KJV,Isaiah,2,Isaiah_1_35,Prophetic,Isaiah 2
SR-35,Alma_13,0.9179879838096148,20,JSO,Sidney Rigdon,35,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",Sidney Rigdon,SR,SR-35,7-9,"Latter-day Glory. LDS Messenger and Advocate, Vol 3, No 2, Kirtland Ohio, November 1836",BOM,BOM_1830,Alma,13,MP-1,Modern_Scripture,Alma 13
SR-36,DC_1835__107__section_128,0.9564061138091191,1,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,128,Section 128,Modern_Scripture,Section 128 (1835 Doctrine and Covenants)
SR-36,DC_1835__018__section_20,0.9478183834589234,2,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,20,Section 20,Modern_Scripture,Section 20 (1835 Doctrine and Covenants)
SR-36,1_Nephi_22,0.9357931446200124,3,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,BOM_1830,1 Nephi,22,MP-3,Modern_Scripture,1 Nephi 22
SR-36,2_Nephi_9,0.9344190114659539,4,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,BOM_1830,2 Nephi,9,MP-3,Modern_Scripture,2 Nephi 9
SR-36,BOC_1833__Book_of_Commandments_24,0.9339876195600895,5,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOC,BOC_1833,Book of Commandments,24,BOC_24,Modern_Revelation,"[edit] The Articles and Covenants of the church of Christ, given in Fayette, New-York, June, 1830;"
SR-36,DC_1835__096__section_101,0.9312693620654109,6,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,101,Section 101,Modern_Scripture,Section 101 (1835 Doctrine and Covenants)
SR-36,DC_1835__066__section_68,0.9305762262673682,7,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,68,Section 68,Modern_Scripture,Section 68 (1835 Doctrine and Covenants)
SR-36,DC_1835__074__section_76,0.9274314460461089,8,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,76,Section 76,Modern_Scripture,Section 76 (1835 Doctrine and Covenants)
SR-36,BOC_1833__Book_of_Commandments_59,0.9270928412395396,9,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOC,BOC_1833,Book of Commandments,59,BOC_59,Modern_Revelation,"[edit] A Revelation to the elders of the church, assembled on the land of Zion, given August, 1831."
SR-36,Alma_40,0.9261749967242731,10,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,BOM_1830,Alma,40,MP-1,Modern_Scripture,Alma 40
SR-36,1_Nephi_15,0.9258801875895197,11,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,BOM_1830,1 Nephi,15,MP-3,Modern_Scripture,1 Nephi 15
SR-36,DC_1835__097__section_102,0.9253465453474409,12,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,102,Section 102,Modern_Scripture,Section 102 (1835 Doctrine and Covenants)
SR-36,DC_1835__102__section_107,0.9243788025362348,13,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,107,Section 107,Modern_Scripture,Section 107 (1835 Doctrine and Covenants)
SR-36,Mosiah_7,0.9215255006129103,14,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,BOM_1830,Mosiah,7,MP-1,Modern_Scripture,Mosiah 7
SR-36,DC_1835__081__section_84,0.9199353991781396,15,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,84,Section 84,Modern_Scripture,Section 84 (1835 Doctrine and Covenants)
SR-36,DC_1835__083__sections_87-88,0.9187087386538699,16,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",DC,DC_1835,Doctrine and Covenants,87,Sections 87-88,Modern_Scripture,Sections 87 & 88 (1835 Doctrine and Covenants)
SR-36,Jeremiah_32,0.9179459335342204,17,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",KJV,KJV,Jeremiah,32,Jeremiah,Prophetic,Jeremiah 32
SR-36,Ezekiel_32,0.9176173366341961,18,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",KJV,KJV,Ezekiel,32,Ezekiel,Prophetic,Ezekiel 32
SR-36,Jeremiah_7,0.9164284057449549,19,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",KJV,KJV,Jeremiah,7,Jeremiah,Prophetic,Jeremiah 7
SR-36,2_Nephi_1,0.9161564321755056,20,JSO,Sidney Rigdon,36,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",Sidney Rigdon,SR,SR-36,7-10,"Saints and the World. LDS Messenger and Advocate, Vol 3, No 3, Kirtland Ohio, December 1836",BOM,BOM_1830,2 Nephi,1,MP-3,Modern_Scripture,2 Nephi 1
SR-37,DC_1835__018__section_20,0.9451790081863922,1,JSO,Sidney Rigdon,37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",Sidney Rigdon,SR,SR-37,7-11,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",DC,DC_1835,Doctrine and Covenants,20,Section 20,Modern_Scripture,Section 20 (1835 Doctrine and Covenants)
SR-37,Alma_27,0.9372891022596873,2,JSO,Sidney Rigdon,37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",Sidney Rigdon,SR,SR-37,7-11,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",BOM,BOM_1830,Alma,27,MP-1,Modern_Scripture,Alma 27
SR-37,BOC_1833__Book_of_Commandments_24,0.9328240294669182,3,JSO,Sidney Rigdon,37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",Sidney Rigdon,SR,SR-37,7-11,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",BOC,BOC_1833,Book of Commandments,24,BOC_24,Modern_Revelation,"[edit] The Articles and Covenants of the church of Christ, given in Fayette, New-York, June, 1830;"
SR-37,Mosiah_7,0.9311650593322974,4,JSO,Sidney Rigdon,37,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",Sidney Rigdon,SR,SR-37,7-11,"Persecution. LDS Messenger and Advocate, Vol 3, No 4, Kirtland Ohio, January 1837",BOM,BOM_1830,Mosiah,7,MP-1,Modern_Scripture,Mosiah 7
