corpus_id,doc_id,feature_set,neighbor_section,top5_count,similarity_sum,weighted_similarity_sum
KJV,Isaiah_59,char3,Jeremiah,6,4.382163751357397,10.968144132351046
KJV,Isaiah_59,char4,Psalms,5,3.4990296407001305,10.61575508112331
KJV,Isaiah_59,function_words,Jeremiah,5,3.120163746329636,8.08619113068517
KJV,Isaiah_59,pos3,Jeremiah,3,2.3509886257579384,8.554159225921593
KJV,Isaiah_59,word3,Psalms,6,4.587478377868697,14.038430246544275
KJV,Isaiah_6,char3,Jeremiah,4,2.482871372571557,7.779210907909084
KJV,Isaiah_6,char4,Psalms,5,3.575721220124084,10.84224373078436
KJV,Isaiah_6,function_words,1 Samuel,2,1.8576029293178817,6.50870219882164
KJV,Isaiah_6,pos3,Jeremiah,6,4.787102988733698,14.429504488336116
KJV,Isaiah_6,word3,Psalms,7,4.675639477103999,13.68419417693958
KJV,Isaiah_60,char3,Ezekiel,4,2.9561364746398127,9.492701439047877
KJV,Isaiah_60,char4,Psalms,4,2.9435995687242054,10.369045382447355
KJV,Isaiah_60,function_words,Ezekiel,6,4.094393733122492,15.205525404408778
KJV,Isaiah_60,pos3,Ezekiel,3,2.3875452651639804,8.266401465693075
KJV,Isaiah_60,word3,Psalms,5,4.192409247719516,12.625474063397197
KJV,Isaiah_61,char3,Jeremiah,4,2.858675933807478,12.308495938620041
KJV,Isaiah_61,char4,Psalms,5,3.627942970241655,10.994807827204335
KJV,Isaiah_61,function_words,Isaiah_1_35,5,2.978510884667728,10.455154467875339
KJV,Isaiah_61,pos3,Psalms,4,2.512271583755261,5.4439094608486815
KJV,Isaiah_61,word3,Psalms,6,4.515624012399358,13.113535326668265
KJV,Isaiah_62,char3,Isaiah_40_55,2,1.698080512058053,6.802055793220736
KJV,Isaiah_62,char4,Psalms,5,3.66022429348644,11.096703377477047
KJV,Isaiah_62,function_words,Ezekiel,2,1.4314264635086502,6.661286997444737
KJV,Isaiah_62,pos3,Isaiah_1_35,2,1.5534659081415203,6.013878484766476
KJV,Isaiah_62,word3,Psalms,6,4.652822872776679,13.481142422927737
KJV,Isaiah_63,char3,Jeremiah,3,1.9954438033127042,6.263688643828169
KJV,Isaiah_63,char4,Psalms,7,4.7862009145607765,15.673975187591598
KJV,Isaiah_63,function_words,1 Kings,4,3.216807198004475,10.093985461015588
KJV,Isaiah_63,pos3,Jeremiah,4,3.1217343806934097,11.837102478348598
KJV,Isaiah_63,word3,Psalms,6,4.3940965380546775,12.868496659145851
KJV,Isaiah_64,char3,Jeremiah,4,2.5722458405798494,8.85352671647503
KJV,Isaiah_64,char4,Psalms,5,3.5901517906445095,10.88286114125583
KJV,Isaiah_64,function_words,Psalms,7,3.608555946693206,13.673833951395016
KJV,Isaiah_64,pos3,Jeremiah,7,5.121803248652738,13.282348990409652
KJV,Isaiah_64,word3,Psalms,7,4.760514232284937,13.948990153559928
KJV,Isaiah_65,char3,Jeremiah,3,1.788850073475103,7.165563318975803
KJV,Isaiah_65,char4,Psalms,4,2.874358550211803,10.131903351358075
KJV,Isaiah_65,function_words,Jeremiah,5,3.763726822639268,8.08684447252126
KJV,Isaiah_65,pos3,Jeremiah,7,5.651270812043989,15.092498552865962
KJV,Isaiah_65,word3,Psalms,5,4.2932766341006445,12.927717387590237
KJV,Isaiah_66,char3,Jeremiah,6,4.407743893354523,10.618373383827317
KJV,Isaiah_66,char4,Psalms,4,2.868123326826947,10.11022115750505
KJV,Isaiah_66,function_words,Isaiah_1_35,4,2.8527975349268906,12.362188760405889
KJV,Isaiah_66,pos3,Isaiah_1_35,4,3.014178289048891,11.005989022236825
KJV,Isaiah_66,word3,Psalms,5,4.293570556183939,12.928704929958148
KJV,Isaiah_7,char3,Jeremiah,6,3.9242391897465,11.476315025261874
KJV,Isaiah_7,char4,Psalms,5,3.5789107495094785,10.856389869630288
KJV,Isaiah_7,function_words,Isaiah_1_35,7,5.598724704024404,19.959438433842585
KJV,Isaiah_7,pos3,Isaiah_1_35,4,2.828114108353875,9.193583102720918
KJV,Isaiah_7,word3,Psalms,5,4.262099262647144,12.834818555038485
KJV,Isaiah_8,char3,Jeremiah,5,2.721512125776533,8.183120218293789
KJV,Isaiah_8,char4,Psalms,5,3.5697738287784144,10.821166129251704
KJV,Isaiah_8,function_words,Isaiah_1_35,4,2.857744406183627,10.430017587375758
KJV,Isaiah_8,pos3,Isaiah_1_35,5,3.6635396064468613,14.328577086325428
KJV,Isaiah_8,word3,Psalms,5,4.239763416678861,12.76840415626142
KJV,Isaiah_9,char3,Isaiah_1_35,3,2.654035171224759,9.753375049488278
KJV,Isaiah_9,char4,Psalms,5,3.561426543453664,10.800023675487454
KJV,Isaiah_9,function_words,Isaiah_1_35,5,4.154700352023722,13.434393332527774
KJV,Isaiah_9,pos3,Isaiah_1_35,6,4.647764228169677,14.352365819608584
KJV,Isaiah_9,word3,Psalms,5,4.289642158884253,12.917828757749016
KJV,Jeremiah_1,char3,Jeremiah,10,7.323093182245234,22.011112578690742
KJV,Jeremiah_1,char4,Psalms,5,3.691771598050676,11.18173744234243
KJV,Jeremiah_1,function_words,Jeremiah,6,4.253232604011256,9.53998300041791
KJV,Jeremiah_1,pos3,Jeremiah,4,3.0318506855857947,11.945209046174416
KJV,Jeremiah_1,word3,Psalms,5,4.05512377498388,12.213821338607994
KJV,Jeremiah_10,char3,Jeremiah,7,5.251965564998701,19.30626922616705
KJV,Jeremiah_10,char4,Psalms,5,3.5714690724176625,10.822260358317356
KJV,Jeremiah_10,function_words,Isaiah_1_35,3,2.058767045421323,8.800812351686023
KJV,Jeremiah_10,pos3,Jeremiah,3,2.4308069956741063,9.50818297039958
KJV,Jeremiah_10,word3,Psalms,5,4.198717059382907,12.644390481766742
KJV,Jeremiah_11,char3,Jeremiah,9,6.704415894577396,21.09324016926881
KJV,Jeremiah_11,char4,Jeremiah,7,4.9394969219257145,12.818361298980468
KJV,Jeremiah_11,function_words,Jeremiah,10,7.818931199331811,23.61917619028574
KJV,Jeremiah_11,pos3,Jeremiah,7,5.7208175144361455,18.37937577985567
KJV,Jeremiah_11,word3,Psalms,5,4.0620600233019175,12.23358054493578
KJV,Jeremiah_12,char3,Jeremiah,9,6.651016701016052,21.17115871718963
KJV,Jeremiah_12,char4,Psalms,5,3.5892498550786303,10.886078432650363
KJV,Jeremiah_12,function_words,Jeremiah,6,4.0507598859603355,13.553240848800055
KJV,Jeremiah_12,pos3,Jeremiah,8,6.131761466689513,20.84691954585075
KJV,Jeremiah_12,word3,Psalms,5,4.186981014515958,12.609848239005835
KJV,Jeremiah_13,char3,Jeremiah,7,5.021604939698258,15.144328299663828
KJV,Jeremiah_13,char4,Psalms,3,2.15127836819091,7.946118250709043
KJV,Jeremiah_13,function_words,Jeremiah,6,4.442035179112734,11.063638427207955
KJV,Jeremiah_13,pos3,Jeremiah,5,3.904107606695497,11.091267139229897
KJV,Jeremiah_13,word3,Psalms,5,4.133934232461041,12.450157614055577
KJV,Jeremiah_14,char3,Jeremiah,9,6.844158376148859,20.578524799027086
KJV,Jeremiah_14,char4,Jeremiah,6,3.9474264715331913,11.206220736650252
KJV,Jeremiah_14,function_words,Jeremiah,9,6.092668007296869,16.501628724667494
KJV,Jeremiah_14,pos3,Jeremiah,4,3.4620320847058483,11.814754557372273
KJV,Jeremiah_14,word3,Psalms,5,4.134062301101342,12.451246270589644
KJV,Jeremiah_15,char3,Jeremiah,8,5.973811333756387,19.472356403611574
KJV,Jeremiah_15,char4,Psalms,5,3.586109769484228,10.872454805246573
KJV,Jeremiah_15,function_words,Jeremiah,3,2.409806502682514,9.246537707264583
KJV,Jeremiah_15,pos3,Jeremiah,6,4.6820251447031245,15.648419874934463
KJV,Jeremiah_15,word3,Psalms,5,4.194188665936117,12.630838963745887
KJV,Jeremiah_16,char3,Jeremiah,9,6.788638657865328,21.322946897489093
KJV,Jeremiah_16,char4,Jeremiah,6,4.3339869520440475,11.614035576590409
KJV,Jeremiah_16,function_words,Jeremiah,7,4.919688606220098,14.92357392302659
KJV,Jeremiah_16,pos3,Jeremiah,8,6.306787168646467,16.72226880525721
KJV,Jeremiah_16,word3,Psalms,5,4.19033402676857,12.619541959743866
KJV,Jeremiah_17,char3,Jeremiah,9,6.844866711334608,21.20841955110688
KJV,Jeremiah_17,char4,Psalms,4,2.9053590086009313,9.535799609814598
KJV,Jeremiah_17,function_words,Jeremiah,3,2.4791902009851086,6.878361025754265
KJV,Jeremiah_17,pos3,Ezekiel,5,3.8117314056400344,13.614774853534886
KJV,Jeremiah_17,word3,Psalms,5,4.186841318937131,12.609763059531524
KJV,Jeremiah_18,char3,Jeremiah,10,7.227819966452282,21.73544881712885
KJV,Jeremiah_18,char4,Jeremiah,6,3.748068394710902,11.29280486072523
KJV,Jeremiah_18,function_words,Jeremiah,7,4.870943238304005,14.874938007152156
KJV,Jeremiah_18,pos3,Jeremiah,9,7.080464200908483,19.45211652613261
KJV,Jeremiah_18,word3,Psalms,5,4.093354075011989,12.327103360145182
KJV,Jeremiah_19,char3,Jeremiah,10,7.639809916807215,23.00796102999028
KJV,Jeremiah_19,char4,Jeremiah,7,4.8443877353151805,13.891116736104516
KJV,Jeremiah_19,function_words,Jeremiah,9,7.1196752268820935,21.543279616555992
KJV,Jeremiah_19,pos3,Jeremiah,5,3.806118074871198,12.83953396401027
KJV,Jeremiah_19,word3,Psalms,5,4.056591717876829,12.218889059855321
KJV,Jeremiah_2,char3,Jeremiah,7,5.076834778483372,13.786822596431218
KJV,Jeremiah_2,char4,Psalms,3,2.1254348979428084,8.537048098705306
KJV,Jeremiah_2,function_words,Jeremiah,4,2.8084450115424775,7.533556600179024
KJV,Jeremiah_2,pos3,Jeremiah,4,3.0147609414091887,10.595246647947688
KJV,Jeremiah_2,word3,Psalms,5,4.202260621524847,12.655128094899379
KJV,Jeremiah_20,char3,Jeremiah,6,4.0981209850435665,13.79023403968657
KJV,Jeremiah_20,char4,Psalms,4,2.8677843773442513,10.109746439323894
KJV,Jeremiah_20,function_words,Jeremiah,5,3.9625067001008656,10.439638842393515
KJV,Jeremiah_20,pos3,Jeremiah,8,6.6138412612642865,21.943954875980825
KJV,Jeremiah_20,word3,Psalms,5,4.229516365000704,12.736787098206777
KJV,Jeremiah_21,char3,Jeremiah,10,7.251886560487937,21.885807143650283
KJV,Jeremiah_21,char4,Jeremiah,6,3.9703670733341645,12.053308731632853
KJV,Jeremiah_21,function_words,Jeremiah,6,4.536145862755507,16.68207618378502
KJV,Jeremiah_21,pos3,Jeremiah,9,6.7477600337957995,22.070861889381696
KJV,Jeremiah_21,word3,Psalms,5,4.065628761752644,12.245501118755291
KJV,Jeremiah_22,char3,Jeremiah,8,5.922017209550546,19.60509314957704
KJV,Jeremiah_22,char4,Jeremiah,7,4.755586768442039,12.25778123681442
KJV,Jeremiah_22,function_words,Jeremiah,4,2.5428359187879535,7.108370351712548
KJV,Jeremiah_22,pos3,Jeremiah,10,7.855689785980431,23.626120386923468
KJV,Jeremiah_22,word3,Psalms,5,4.138677407692078,12.46458912543448
KJV,Jeremiah_23,char3,Jeremiah,9,6.972183312050066,20.976446847693072
KJV,Jeremiah_23,char4,Jeremiah,6,4.327469577750305,13.787446928306014
KJV,Jeremiah_23,function_words,Jeremiah,6,4.647823374824772,16.113479658449695
KJV,Jeremiah_23,pos3,Jeremiah,6,4.660084579886472,12.696809464215885
KJV,Jeremiah_23,word3,Psalms,5,4.1362579600592495,12.456725994319056
KJV,Jeremiah_24,char3,Jeremiah,8,5.358307128813936,17.011518986237338
KJV,Jeremiah_24,char4,Psalms,4,2.959107219720306,9.709093074945166
KJV,Jeremiah_24,function_words,Jeremiah,4,2.070054414323495,8.081798341053055
KJV,Jeremiah_24,pos3,Jeremiah,3,2.4119387066759668,9.87591035025743
KJV,Jeremiah_24,word3,Psalms,5,4.064663350093436,12.242440063936664
KJV,Jeremiah_25,char3,Jeremiah,10,7.615618156666246,22.927809691830404
KJV,Jeremiah_25,char4,Jeremiah,7,4.981515947550371,14.203137357465994
KJV,Jeremiah_25,function_words,Jeremiah,9,6.8804036093701555,21.75341881150715
KJV,Jeremiah_25,pos3,Jeremiah,9,7.218855368177222,23.011850810061187
KJV,Jeremiah_25,word3,Psalms,5,4.091196246103642,12.322702644535765
KJV,Jeremiah_26,char3,Jeremiah,9,6.487019434923237,20.428297100723736
KJV,Jeremiah_26,char4,Jeremiah,7,4.846244757557386,13.811166388420855
KJV,Jeremiah_26,function_words,Jeremiah,6,4.628361004253527,13.728850938190398
KJV,Jeremiah_26,pos3,Jeremiah,10,8.179191314144827,24.654021586690043
KJV,Jeremiah_26,word3,Psalms,5,4.002603426433603,12.054325625108719
KJV,Jeremiah_27,char3,Jeremiah,10,7.4115098067645855,22.401650417638365
KJV,Jeremiah_27,char4,Jeremiah,8,5.4664440240935335,14.42599048437909
KJV,Jeremiah_27,function_words,Jeremiah,9,6.609118451813921,21.89637933242088
KJV,Jeremiah_27,pos3,Jeremiah,8,6.603603085318153,20.569231683232395
KJV,Jeremiah_27,word3,Psalms,5,4.172136578965851,12.56529149989462
KJV,Jeremiah_28,char3,Jeremiah,10,7.150564952050859,21.61937731187293
KJV,Jeremiah_28,char4,Jeremiah,6,3.8747865140676927,11.818737383275916
KJV,Jeremiah_28,function_words,Jeremiah,7,4.947167630613864,17.32543036739863
KJV,Jeremiah_28,pos3,Jeremiah,10,8.061635091762696,24.278542020842867
KJV,Jeremiah_28,word3,Psalms,5,4.120293389899918,12.40969668375486
KJV,Jeremiah_29,char3,Jeremiah,9,6.618307216814962,21.663722675506502
KJV,Jeremiah_29,char4,Jeremiah,8,5.579939682539566,14.686041358301113
KJV,Jeremiah_29,function_words,Jeremiah,7,5.673592128438952,17.75596966926299
KJV,Jeremiah_29,pos3,Jeremiah,6,4.211732348166941,12.687987387148754
KJV,Jeremiah_29,word3,Psalms,5,4.040860591006469,12.171711682724995
KJV,Jeremiah_3,char3,Jeremiah,9,6.756119705678444,21.54522120278224
KJV,Jeremiah_3,char4,Jeremiah,7,4.748918376014993,13.002765183720221
KJV,Jeremiah_3,function_words,Jeremiah,7,5.69862444486034,18.13537126959649
KJV,Jeremiah_3,pos3,Jeremiah,7,5.381495252683181,19.33152695609957
KJV,Jeremiah_3,word3,Psalms,5,4.187266338154556,12.610139962145029
KJV,Jeremiah_30,char3,Jeremiah,7,5.20977346029129,17.248148462020875
KJV,Jeremiah_30,char4,Jeremiah,5,3.681740725590628,11.923728561260257
KJV,Jeremiah_30,function_words,Ezekiel,4,3.020615436531728,8.987937224233194
KJV,Jeremiah_30,pos3,Jeremiah,7,5.677349835453006,14.57746707988825
KJV,Jeremiah_30,word3,Psalms,5,4.088632603925002,12.314229312821457
KJV,Jeremiah_31,char3,Jeremiah,7,5.559445046774921,17.622259654173085
KJV,Jeremiah_31,char4,Jeremiah,5,3.786706391758486,12.172910737384843
KJV,Jeremiah_31,function_words,Jeremiah,6,4.659317405859501,14.6855310209252
KJV,Jeremiah_31,pos3,Jeremiah,9,6.621020967372858,19.910263660213953
KJV,Jeremiah_31,word3,Psalms,5,4.189422837602743,12.616912542860922
KJV,Jeremiah_32,char3,Jeremiah,9,7.107829993966224,21.425448482873726
KJV,Jeremiah_32,char4,Jeremiah,8,5.759707662880024,15.163874553170174
KJV,Jeremiah_32,function_words,Jeremiah,6,4.394176736517817,14.992539345905385
KJV,Jeremiah_32,pos3,Jeremiah,5,3.7554590433950725,12.601028377076634
KJV,Jeremiah_32,word3,Psalms,5,4.01485428852131,12.093105420623388
KJV,Jeremiah_33,char3,Jeremiah,8,6.20073427786536,18.980877396881883
KJV,Jeremiah_33,char4,Jeremiah,6,4.284712658826096,11.595451949710752
KJV,Jeremiah_33,function_words,Jeremiah,9,7.311129282746012,21.421584574630163
KJV,Jeremiah_33,pos3,Jeremiah,4,2.919213285588609,9.025824641198408
KJV,Jeremiah_33,word3,Psalms,5,4.135984025063598,12.456369441387288
KJV,Jeremiah_34,char3,Jeremiah,8,5.813359671857607,19.335945592448272
KJV,Jeremiah_34,char4,Jeremiah,6,4.189097943291917,11.884231823127495
KJV,Jeremiah_34,function_words,Jeremiah,6,4.104730860898458,12.470709895402134
KJV,Jeremiah_34,pos3,Jeremiah,4,3.2002896561049576,13.028426930511474
KJV,Jeremiah_34,word3,Psalms,5,4.016862936376732,12.099235708043171
KJV,Jeremiah_35,char3,Jeremiah,9,6.296408870664427,20.67341597087588
KJV,Jeremiah_35,char4,Jeremiah,6,3.8201198163633006,10.70353325023712
KJV,Jeremiah_35,function_words,Jeremiah,9,6.77769539899852,21.021141992832657
KJV,Jeremiah_35,pos3,Jeremiah,7,5.072107782439489,19.126281746046377
KJV,Jeremiah_35,word3,Psalms,5,4.011732521917271,12.084183416169989
KJV,Jeremiah_36,char3,Jeremiah,7,5.035433600495712,12.546933824989411
KJV,Jeremiah_36,char4,Jeremiah,5,3.4338626459932624,8.944675894305561
KJV,Jeremiah_36,function_words,2 Kings,6,4.758784128747447,17.13341335234361
KJV,Jeremiah_36,pos3,Jeremiah,5,3.62954223319614,13.562547155894029
KJV,Jeremiah_36,word3,Psalms,5,4.031774225539832,12.143852247868363
KJV,Jeremiah_37,char3,Jeremiah,10,7.130190792244549,21.62846634422056
KJV,Jeremiah_37,char4,Jeremiah,8,5.327449235846995,14.183286414084668
KJV,Jeremiah_37,function_words,Jeremiah,5,3.9249417289860777,12.232891416434137
KJV,Jeremiah_37,pos3,Jeremiah,8,6.024185493840936,17.947429890831632
KJV,Jeremiah_37,word3,Psalms,5,4.003910806250663,12.06026441819608
KJV,Jeremiah_38,char3,Jeremiah,9,6.511432682313972,21.416763614505072
KJV,Jeremiah_38,char4,Jeremiah,7,4.748635189371635,13.798462055000265
KJV,Jeremiah_38,function_words,Jeremiah,4,2.9380746918717042,8.348919787319584
KJV,Jeremiah_38,pos3,Jeremiah,7,4.821277534908283,15.43590062433812
KJV,Jeremiah_38,word3,Psalms,5,4.021543539361208,12.112832372658593
KJV,Jeremiah_39,char3,Jeremiah,8,5.729337928932193,16.03874202018218
KJV,Jeremiah_39,char4,Jeremiah,6,4.0679747352848405,11.218332595090875
KJV,Jeremiah_39,function_words,Jeremiah,5,3.5970797420594844,11.48516673815242
KJV,Jeremiah_39,pos3,Jeremiah,8,6.519660134496934,22.89554006983216
KJV,Jeremiah_39,word3,Psalms,5,4.09100886370578,12.32156871549715
KJV,Jeremiah_4,char3,Jeremiah,8,5.581422538463557,14.168854902515937
KJV,Jeremiah_4,char4,Psalms,4,2.857954721189591,9.379733264343551
KJV,Jeremiah_4,function_words,Jeremiah,7,4.959784121557856,16.931875701965566
KJV,Jeremiah_4,pos3,Jeremiah,2,1.7392792703490598,6.973492373042292
KJV,Jeremiah_4,word3,Psalms,5,4.099261081701752,12.3471569928515
KJV,Jeremiah_40,char3,Jeremiah,8,5.628473264465187,17.770472701944563
KJV,Jeremiah_40,char4,Jeremiah,6,3.919067853579095,12.20546859015198
KJV,Jeremiah_40,function_words,2 Kings,5,3.673816056748951,13.583871470410141
KJV,Jeremiah_40,pos3,Jeremiah,6,4.1646302740693875,11.264215279062743
KJV,Jeremiah_40,word3,Psalms,5,4.076536887624661,12.278724569098816
KJV,Jeremiah_41,char3,Jeremiah,6,4.2308119426648325,14.922695753427073
KJV,Jeremiah_41,char4,Jeremiah,5,3.2909888362753517,10.071310564781372
KJV,Jeremiah_41,function_words,2 Kings,4,2.9003689310195395,10.641094851108152
KJV,Jeremiah_41,pos3,Jeremiah,9,7.204086914679383,21.6959488272282
KJV,Jeremiah_41,word3,Psalms,5,4.1283401719533686,12.43413442208494
KJV,Jeremiah_42,char3,Jeremiah,7,4.920220825503593,15.717344861039123
KJV,Jeremiah_42,char4,Jeremiah,6,3.9500501326523283,11.887355089524737
KJV,Jeremiah_42,function_words,Jeremiah,6,4.238785841346229,13.821396511400849
KJV,Jeremiah_42,pos3,Isaiah_1_35,5,3.3295181337966335,9.516976660330668
KJV,Jeremiah_42,word3,Psalms,6,4.453692410037027,13.059127103644755
KJV,Jeremiah_43,char3,Jeremiah,10,7.137369436934615,21.493907690133945
KJV,Jeremiah_43,char4,Psalms,5,3.6596811475221402,11.094215853130619
KJV,Jeremiah_43,function_words,2 Kings,5,3.6000430416705487,12.771345497915105
KJV,Jeremiah_43,pos3,Jeremiah,8,6.1908845584761085,18.039481266130018
KJV,Jeremiah_43,word3,Psalms,5,4.196660050409462,12.638430164884738
KJV,Jeremiah_44,char3,Jeremiah,9,6.877287272608949,21.94357446037967
KJV,Jeremiah_44,char4,Jeremiah,8,5.489724250450159,14.42176042989917
KJV,Jeremiah_44,function_words,Jeremiah,9,6.9061613847230445,21.85088665869926
KJV,Jeremiah_44,pos3,Jeremiah,7,5.388818335922316,18.994453541756883
KJV,Jeremiah_44,word3,Psalms,5,4.020759272425808,12.110751268662531
KJV,Jeremiah_45,char3,Jeremiah,9,5.532824794726078,17.652551716087853
KJV,Jeremiah_45,char4,Psalms,5,3.698485090089747,11.223943141651834
KJV,Jeremiah_45,function_words,Psalms,6,4.096396987645802,11.098094765905374
KJV,Jeremiah_45,pos3,Jeremiah,5,3.725283382345473,12.942700390956034
KJV,Jeremiah_45,word3,Psalms,5,4.248115615488899,12.793460752691534
KJV,Jeremiah_46,char3,Jeremiah,10,7.397877676218448,22.285068172038564
KJV,Jeremiah_46,char4,Jeremiah,7,4.815310684524788,13.866506487547822
KJV,Jeremiah_46,function_words,Isaiah_1_35,4,2.7003106603793507,9.495765919747667
KJV,Jeremiah_46,pos3,Jeremiah,7,5.520841449500361,19.377550161334533
KJV,Jeremiah_46,word3,Psalms,5,4.085595698683409,12.305453875429215
KJV,Jeremiah_47,char3,Jeremiah,7,4.766880927969568,15.446331966482935
KJV,Jeremiah_47,char4,Psalms,5,3.703722989339857,11.229712884100334
KJV,Jeremiah_47,function_words,Isaiah_1_35,6,4.20254755924627,11.721451319273966
KJV,Jeremiah_47,pos3,Jeremiah,6,4.523206624886928,15.257212483460316
KJV,Jeremiah_47,word3,Psalms,6,4.602895815195299,14.105844334932382
KJV,Jeremiah_48,char3,Jeremiah,7,4.64362404461606,15.721665874955278
KJV,Jeremiah_48,char4,Jeremiah,4,2.7305827475368463,8.891747698595657
KJV,Jeremiah_48,function_words,Isaiah_1_35,7,5.650143103816024,17.586852392262884
KJV,Jeremiah_48,pos3,2 Kings,7,5.706030711479318,18.165920170253784
KJV,Jeremiah_48,word3,Psalms,5,4.180228551080025,12.588928820171725
KJV,Jeremiah_49,char3,Jeremiah,9,6.7627704636326005,22.245922822911183
KJV,Jeremiah_49,char4,Jeremiah,8,5.86753978019682,16.3367093113823
KJV,Jeremiah_49,function_words,Jeremiah,7,5.3050986655988766,18.28583161997617
KJV,Jeremiah_49,pos3,Jeremiah,4,3.2249871416587323,10.980817085394428
KJV,Jeremiah_49,word3,Psalms,5,4.110261206433937,12.379675437726682
KJV,Jeremiah_5,char3,Jeremiah,10,7.569996312620279,22.77029560107817
KJV,Jeremiah_5,char4,Jeremiah,5,3.5233910705748914,10.613923021383771
KJV,Jeremiah_5,function_words,Jeremiah,9,6.140341865723865,16.679393080693718
KJV,Jeremiah_5,pos3,Jeremiah,6,4.878702004394508,16.688273381354403
KJV,Jeremiah_5,word3,Psalms,5,4.177703382899082,12.581593847327435
KJV,Jeremiah_50,char3,Jeremiah,8,6.022460066833807,20.99990229220822
KJV,Jeremiah_50,char4,Jeremiah,6,4.50642731149382,14.496256923453213
KJV,Jeremiah_50,function_words,Jeremiah,7,5.350061841750391,19.372903213881603
KJV,Jeremiah_50,pos3,Jeremiah,8,6.47745778512025,17.670388883127977
KJV,Jeremiah_50,word3,Psalms,5,4.176620389845035,12.577953522352727
KJV,Jeremiah_51,char3,Jeremiah,9,6.816653817905404,20.725885985990445
KJV,Jeremiah_51,char4,Jeremiah,6,4.42872334846888,14.283050617665573
KJV,Jeremiah_51,function_words,Jeremiah,7,5.387941252905609,20.424661156218015
KJV,Jeremiah_51,pos3,Jeremiah,6,4.743447786261856,12.377450927784807
KJV,Jeremiah_51,word3,Psalms,5,4.1368787422863,12.458928537068914
KJV,Jeremiah_52,char3,2 Kings,6,4.971714673327568,15.797947960809523
KJV,Jeremiah_52,char4,2 Kings,6,4.516298614442031,13.594114816655354
KJV,Jeremiah_52,function_words,2 Kings,8,6.312534423690582,21.379209400598402
KJV,Jeremiah_52,pos3,Jeremiah,7,5.567733441090592,15.829972134131879
KJV,Jeremiah_52,word3,2 Kings,4,2.4991279121634653,10.072922786463339
KJV,Jeremiah_6,char3,Jeremiah,10,7.551975310216446,22.778663930456162
KJV,Jeremiah_6,char4,Jeremiah,7,4.924497645812492,13.486546274735057
KJV,Jeremiah_6,function_words,Jeremiah,8,6.46007122346686,20.629230023618653
KJV,Jeremiah_6,pos3,Jeremiah,4,2.9277929643799054,7.663011735982257
KJV,Jeremiah_6,word3,Psalms,5,4.162158150977364,12.53427393654386
KJV,Jeremiah_7,char3,Jeremiah,9,6.778698477048961,22.189021542967684
KJV,Jeremiah_7,char4,Jeremiah,8,5.68075211133313,14.982840147212205
KJV,Jeremiah_7,function_words,Jeremiah,9,7.020430498986061,22.37353291555111
KJV,Jeremiah_7,pos3,Jeremiah,4,2.992475684146389,8.127977249176281
KJV,Jeremiah_7,word3,Psalms,5,3.928553123611719,11.834260677353429
KJV,Jeremiah_8,char3,Jeremiah,10,7.545440075170172,22.7458946191575
KJV,Jeremiah_8,char4,Jeremiah,7,4.923977906949681,14.171847478047265
KJV,Jeremiah_8,function_words,Jeremiah,7,5.3870277833077695,18.849682527456743
KJV,Jeremiah_8,pos3,Jeremiah,6,4.666635633167844,12.968618735457879
KJV,Jeremiah_8,word3,Psalms,5,4.171354244736206,12.56332363062116
KJV,Jeremiah_9,char3,Jeremiah,10,7.4309201922940815,22.35922940580541
KJV,Jeremiah_9,char4,Jeremiah,6,4.041320531330367,12.211999491475751
KJV,Jeremiah_9,function_words,Jeremiah,9,6.855861995879888,19.57793112895849
KJV,Jeremiah_9,pos3,Jeremiah,5,4.118049516796196,15.809687567231123
KJV,Jeremiah_9,word3,Psalms,5,4.181260210871185,12.5921669309453
KJV,Job_1,char3,2 Kings,4,3.1551005277625155,8.9130029165199
KJV,Job_1,char4,Psalms,4,2.908558679230347,9.54435411649381
KJV,Job_1,function_words,1 Kings,3,2.333910551454373,8.807831189860968
KJV,Job_1,pos3,1 Kings,3,2.5699319636341853,7.72564975420933
KJV,Job_1,word3,Psalms,5,4.1135447058773025,12.387878796766662
KJV,Job_10,char3,Psalms,4,2.5418059304370506,6.4700204665519925
KJV,Job_10,char4,Psalms,5,3.553283368206962,10.772209590379
KJV,Job_10,function_words,Psalms,7,4.074761922707713,11.241791012726052
KJV,Job_10,pos3,Job,4,3.1347677124667497,10.432421499265022
KJV,Job_10,word3,Psalms,6,4.487205857645036,13.23603609136521
KJV,Job_11,char3,Job,2,1.5882823997559359,7.15178954586999
KJV,Job_11,char4,Psalms,5,3.5449411603635306,10.744781057168076
KJV,Job_11,function_words,Job,3,1.5793966341204797,6.99289234718121
KJV,Job_11,pos3,Psalms,3,2.2915319439440722,5.666402623871031
KJV,Job_11,word3,Psalms,5,4.400984630072462,13.251876908286008
KJV,Job_12,char3,Isaiah_40_55,3,2.475651950353837,7.4321603209228275
KJV,Job_12,char4,Psalms,5,3.5329103423224297,10.714870123724959
KJV,Job_12,function_words,2 Kings,4,3.7730472295901833,12.282793872556583
KJV,Job_12,pos3,1 Samuel,3,2.5048230508454234,8.369421285216607
KJV,Job_12,word3,Psalms,6,4.5788711588499815,13.622863008987652
KJV,Job_13,char3,Psalms,2,1.1463968704122018,5.057675140345625
KJV,Job_13,char4,Psalms,6,3.7698777887645356,11.035588161964897
